爬取时间,video_aid,video_cid,up_id,标题,up_name,上传时间,审核时间,播放时长,简介,标签分区,标签分区id,标签个数,使用标签,使用标签id,硬币数,弹幕数,点踩数,收藏数,历史最高排名,点赞数,评论数,分享数,播放数,是否原创,是否合作,跳转链接,跳转app,链接文本
1676446616,694203535,1003808482,304415852,张颂文（上）：从导游到演员，一个残酷的努力故事,丧心病狂周公子,1676160000,1676132273,1568,"参考资料：
张颂文 都是无法停止的事情 《南方人物周刊》
演员张颂文成名“前夜”：“我试过一千次戏” 《南方周末》
张颂文 一个名为「表演」的残酷游戏 《人物》
专访张颂文（上）｜我特别喜欢打问号 澎湃新闻·有戏
专访张颂文（下）｜朱永平的人生 澎湃新闻·有戏
我和另一个我：张颂文【纪录片】
和演员张颂文一起郊游 《人物》
张颂文落泪时  《芭莎电影》
人物 | 张颂文：一个人摇摇晃晃活到现在…… 蓝小姐和黄小姐
《隐秘的角落》收官，被盛赞的张颂文依然不满意丨人物 新京报
15个月没戏拍了，腰部演员的哀伤还没到尽头 时尚先生
熬了20年终于走红，巩俐说他“太好了”  中国新闻周刊
导演谈《狂飙》：我想表达的是命运的不可知和偶然性  南方人物周刊
张颂文：一个人的时运没到，他永远都是走“背”字 GQ
张颂文：我要加戏 ONE一个工作室",人文历史,228,10,人文;演员;明星;励志;人物;高启强;故事;张颂文;狂飙;影视,40737;13978;5761;976;4448;29755462;3178;460092;20496;11323,7643,2285,0,3965,0,9980,483,1285,159398,1,0,无,无,无
1676446623,821819420,1007828072,1916474,当我想在情人节做个白色恋人,神奇海挪,1676376969,1676376969,414,情人节快乐~🌹🌹,美食制作,76,11,美食;烘焙;生活;搞笑;美食制作;甜品;情人节;白色恋人;Vlog;“遇见你，怦然心动”2023情人节活动;情人节美食记录,20215;218245;1742;1833;562935;454809;16869;145580;2503953;35076622;35523308,5797,2349,0,1525,0,41837,884,1091,303221,1,0,无,无,无
1676446631,309260242,1004792210,28278455,双彩羁绊打造最强鳄鱼！18999血！打崩对手心态！,香菇滑鸡_,1676197244,1676197244,292,"BGM：Time to Pretend
我认为这期有资格要两个硬币！",电子竞技,171,8,电子竞技;英雄联盟;云顶之弈;AI;云顶S8;万血鳄鱼;鳄鱼;香菇滑鸡,62526;9222;10876266;54148;22419466;35434566;29634;2716194,7633,716,0,765,0,21603,706,1294,369905,1,0,无,无,无
1676446638,479337115,1006323892,548072170,【HENRY刘宪华】小提琴演奏经典《My Heart Will Go On》,刘宪华Henry,1676288035,1676288035,305,-,演奏,59,4,演奏;刘宪华;小提琴;My Heart Will Go On,373;435985;7074;2602773,19650,3154,0,10866,0,30327,2444,12888,299042,1,0,无,无,无
1676446647,991531795,997891824,544291240,我，黄山谷，出门一笑大江横，这人间，老子来过了！,东兴苟十三,1675900800,1675861977,1488,"参考文献：
1）《出门一笑大江横-黄庭坚词传》
2）《论黄庭坚诗歌创作的三个阶段》莫砺锋
3）《黄庭坚评传》黄宝华
4）《黄庭坚诗学体系研究》钱志熙
视频素材来源：
1）纪录片《惟有香如故》
2）纪录片《中国》
3）纪录片《千古风流人物》
4）电视剧《清平乐》
5）河南卫视《少年奇妙游》",人文历史,228,7,文学;诗词;宋词;故事;黄庭坚;惟有香如故;历史人文档案馆,13509;99664;958930;3178;1050989;22509081;24687523,16703,2694,0,22258,0,64856,847,3198,749425,1,0,无,无,无
1676446656,436867994,1004975174,50419575,【404】探索山西超大型工业遗迹——太原化肥厂★★★★★ Day1,404Abandoned,1676205760,1676205760,786,"相机：SONY A7S2     GoPro11
稳定器：智云WB3",出行,250,5,2023的第一场旅行;山西;废墟;太原;新春出行游园会,33166721;166866;143318;109030;33323205,4599,1933,0,3153,0,10322,784,1916,194099,1,0,无,无,无
1676446665,736633178,1001658711,485704862,小伙第一次尝试黄油战斧，味道真有那么神吗？,哇塞几张,1676015847,1676015848,320,"店名：BISTRO LENBACH兰巴赫（静安店）
地址：富民路85号",美食侦探,212,11,Vlog我的探店笔记;美食;vlog;上海;搞笑;日常;生活;牛排;探店;战斧牛排;天南海北家乡味,10433025;20215;2511282;596;1833;2848;1742;156230;1469519;2832845;33105243,10783,2008,0,2685,0,49432,1402,1015,631985,1,0,无,无,无
1676446674,524305978,1006215844,137543719,暴雪国服关停的至暗时刻  CN星际的第一个世界冠军到底有多难？,3DM游戏网官方,1676282917,1676282917,262,在今日凌晨举行的IEM卡托维兹《星际争霸2》总决赛上，中国选手OLIVEIRA（李培楠）以4：1的比分击败了韩国选手Maru夺冠，这也是中国星际争霸项目二十余年来首个男子单人世界冠军。 在暴雪国服关停的至暗时刻，CN星际的第一个世界冠军到底有多难？,电子竞技,171,9,游戏资讯;电子竞技;游戏杂谈;星际争霸2;CN;世界冠军;星际;电竞;星际争霸2夺冠,242172;62526;74373;3531;178441;26343;4287;79751;35466334,2163,739,0,1469,0,15204,1499,1908,329716,1,0,无,无,无
1676446684,266862992,1006624625,39597640,情人节特辑｜今天也是个浪漫的老兔崽子,拣尽南枝,1676323200,1676300898,312,bgm：韩版浪漫,人文历史,228,7,浪漫;文学;原创;情人节;摘抄;“遇见你，怦然心动”2023情人节活动;又是一年情人节,515;13509;536;16869;2761849;35076622;35483426,3750,197,0,2092,0,6555,546,634,110409,1,0,无,无,无
1676446712,991783068,1006592934,281724950,5年前的歌，配7年前的电影               你的名字[ 超有感觉 4K ],吴-葡萄,1676299501,1676299502,76,"BGM：清空
大家喜欢我就多做一点，喜欢我的也可以关注噢！",MAD·AMV,24,12,MAD.AMV;新海诚;MAD;AMV;二次元;混剪;4K;你的名字;极致;名字;动画嘉年华2023·灼夜花火;高能快闪动画团,485740;2861;281;391;1907;147345;206943;1466243;227388;8191;33683785;33684667,5296,222,0,7287,0,30694,426,759,149768,1,0,BV1VM4y1Q7Zb,,你的名字已经是7年前了，我已经放下了，你呢....
1676446719,651589501,998908579,668067598,我把国货之光白象方便面的logo升级了，没想到官方竟然回应了！,艺派LOGO设计,1675848741,1675848742,68,-,设计·创意,229,4,LOGO;国货;官方;白象,104970;49951;2450;921543,2924,1205,0,1874,0,44510,2159,435,609919,1,0,无,无,无
1676446728,479345576,1006210991,301717426,【扒】对自家孩子重拳出击，对别人家孩子轻声细语《辛普森一家》之善待外人,周扒片,1676283090,1676283091,361,《辛普森一家》，侯默飞扣摔断腿，在家办起托儿所，对别人家的小孩温柔细心，对自己家的孩子重拳出击。,动漫杂谈,253,10,动漫杂谈;辛普森一家;搞笑;喜剧;搞笑美漫;辛普森;美漫;欧美动画;动漫解说;高分动画,530918;4450;1833;2662;16507869;52192;29710;117347;204155;2637983,1929,278,0,1139,0,16096,176,141,210815,1,0,无,无,无
1676446732,609171787,1003550265,585957487,《流浪地球》你好～这里的实景是不是比电影特效还震撼～,中核集团CNNC,1676120359,1676120359,163,数十年来，全世界的核科学家都在不遗余力探索核聚变技术。第23届太平洋核能大会上分享了由多国核科学家合作、中国深度参与的国际热核聚变堆项目（俗称：人造太阳）最新进展，实景比电影特效还要震撼。,科工机械,232,4,核;电影;流浪地球;人造太阳,22643;3141;210691;204344,1127,427,0,1920,0,17953,887,536,219145,1,0,无,无,无
1676446739,266812970,1006347215,525382468,《铁路沿线》：9岁就出来要饭，23年前的中国“丐帮”令人唏嘘！,人间放映厅,1676289935,1676289935,746,《铁路沿线》：9岁就出来要饭，23年前的中国“丐帮”令人唏嘘！,影视杂谈,182,8,影评;解说;原创;纪录片;生活纪实;铁路沿线;铁路;春日迷影电影院,111377;3845;536;8952;501044;293959;77443;32916187,4765,1424,0,9952,75,55967,1541,1768,707729,1,0,无,无,无
1676446748,821529167,998527927,49246269,进厂，跳楼，流水线上的天才诗人【寻找·许立志】,大象放映室,1676026800,1675844985,1450,这一期，让我们一起「寻找 · 许立志」。,人文历史,228,10,人文;诗人;诗歌;知识;人物;纪实;流水线;大象放映室;许立志;历史人文档案馆,40737;52232;272884;10009;4448;52179;165770;10104325;10383801;24687523,30697,2568,0,19443,96,43229,2366,10793,610790,1,0,无,无,无
1676446758,436714686,1002557706,3178205,锐评新游 崩坏星穹铁道 没见过乐子这么多的游戏 笑死我了！,东方寒兔,1676082600,1676069306,814,"无商业 昨天连着播了10个小时 再熬了一晚上做出来的
看在质量和爆肝的份上球个硬币和收藏不过分吧！

文案：鹦鹉 寒兔
配音 剪辑 后期：寒兔",手机游戏,172,12,手机游戏;崩坏;崩坏3;崩坏：星穹铁道;星穹铁道;游戏测评;游戏推荐;米哈游;星铁;原神;星穹铁道跃迁特别计划;《崩坏：星穹铁道》跃迁特别计划,3007;4757;1620256;21744669;21744673;111039;110374;1615271;3076929;7945544;34616048;35021200,7394,5247,0,4129,0,48587,7219,3986,823864,1,0,无,无,无
1676446768,736684934,1003143855,154113956,花70天我做出了双刃战士的“真结局”！？但是.....,日向源,1676110500,1676103517,562,"这应该是我们目前为止最还原的一期
共计耗时70天 开发和建模一切都是从头开始
电脑版游戏下载链接:https://pan.baidu.com/s/1f-zbzMR-dqX_BG28nN5fDQ?pwd=1234 
提取码：1234
手机版游戏下载链接：https://pan.baidu.com/s/13FVX0bMotxRq8nwzXUv-Zw?pwd=1234 
提取码：1234
双刃战士开源工程下载链接：https://pan.baidu.com/s/1vay3kQPTMyTpW1OA492S6w?pwd=1234 
提取码：1234
在新结局中 我们想要表达的意思
主要在于“反抗精神”一词
请不要产生任何无关联想

视频的最后才是重点中的重点
终极童年圆梦工程
虽然还不知道需要多久才可以完成
但我们一定会做出来！
（就不剧透了，建议看到最后！）

最后！给个三连吧！秋梨膏！
如果还没关注一定要关注啊！
关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注",单机游戏,17,10,童年回忆杀;游戏集锦;独立游戏;万物皆可游戏;小游戏;4399;搞笑;结局;双刃战士;游戏鉴赏家,1019252;263089;33450;20563743;12625;30074;1833;1249;1469077;5034734,48683,1691,0,23506,44,79502,1090,1137,814381,1,0,无,无,无
1676446777,394131259,1002741293,8299159,点名批评一位知名歌曲作者。,特别厉害的祁奕翔,1676084046,1676084046,508,点名批评一位知名歌曲作者。,音乐综合,130,10,国风音乐;古风;吐槽;国风歌曲;施靖奕;写歌;网络神曲;赐我;音乐人;批评,1728359;8227;792;3463913;32132679;800761;163825;966945;498518;198386,4593,4038,0,3795,0,36095,2177,926,750997,1,0,无,无,无
1676446787,864256907,1007788876,456664753,不止氯乙烯！俄亥俄州脱轨列车被曝载有多种有毒化学品,央视新闻,1676374666,1676374667,134,本月3日，一列运载有毒化学品的列车在美国俄亥俄州东部脱轨，引发大火。当地应急部门6日对车载有毒化学品进行“受控释放”操作，导致方圆数公里内居民因面临致命气体威胁而紧急疏散。美国媒体13日报道称，涉事公司公布的数据显示，除已知化学品外，列车上还装有其它有毒化学品。,环球,204,4,化学;美国;泄漏;毒气,6260;5794;247144;32353,552,341,0,838,0,22617,1190,1637,197437,1,0,无,无,无
1676446794,609180822,1002428507,1463519331,如何把一只野生的流浪藏獒拐回家？我用了两年零34天。,隔壁老李的矿山日记,1676080800,1676057030,627,-,汪星人,219,9,萌宠;汪星人;动物观察局;流浪;生活记录;藏獒;流浪狗;必剪创作;动物观察局18.0 小动物聊天室,6943;9955;19337540;34901;1057109;38367;183510;15775524;35256673,47273,2024,0,4502,0,45918,1508,644,680722,1,0,无,无,无
1676446804,779217070,1002240342,19319172,ChatGPT真的有吹的那么划时代吗？【差评君】,差评君,1676040584,1676040584,616,这次跟大家聊一下我觉得大家会比较关心的几个问题，也可以让最不了解AI的人，也能明白发生了什么，以及ChatGPT可能会给社会和个人带来什么影响。,软件应用,230,8,人工智能;AI;科技;软件应用;工业革命;互联网;万物研究所·第八期;ChatGPT来啦,46183;54148;13807;1256661;593545;23901;35165293;35369918,5931,2041,0,8710,0,27961,2443,6838,508014,1,0,无,无,无
1676446814,736654398,1003281961,21587273,大爷，您怎么看？现在年轻人为啥不爱结婚？,孰可司,1676110890,1676110890,265,街头采访老年人，怎么看待年轻人不爱结婚？,搞笑,138,11,vlog;搞笑;搭讪;生活;逗比;街访;吐槽;相亲;社交;搞笑研究所;搞笑研究所2023,2511282;1833;145629;1742;13926;306809;792;32654;145236;23649527;35027528,3444,6236,0,3045,0,25093,2260,5274,444338,1,0,无,无,无
1676446824,864026566,1000808579,519656542,娜塔莎2023国际指弹吉他大赛-《Memories》 翻弹 谢嘉荣,陪练琴的三宝妈,1675956332,1675956333,325,@娜塔莎吉他,音乐综合,130,1,#娜塔莎2023国际指弹吉他大赛,32059742,30932,1284,0,14790,0,50099,1830,11044,628428,1,0,无,无,无
1676446833,864465495,1008161629,316568752,【睡前消息551】你担心金税4期太强，我嫌它还不够强,马督工,1676391577,1676391577,1077,分析金税4期相关舆情。,社科·法律·心理,124,10,历史;财经;睡前消息;国税务局;个税;税收;马前卒;教育资源;马督工;金税4期,221;66849;11098212;35524439;1116607;142245;1604305;3394223;7012204;23247367,13656,1732,0,4312,0,24522,1605,2332,331945,1,0,无,无,无
1676446842,906475025,996178506,3562949,这种我的世界，我能玩一整天！,生活就是画画画,1676019600,1675687197,151,"https://www.youtube.com/watch?v=FAfB0MbfrII
你是否适合学画画？戳→http://t.cn/A69Edpru
零基础怎样学画画？戳→http://t.cn/A69Ed91o
如何画画接单赚钱？戳→http://t.cn/A69EdNCa
200本绘画电子书领取→http://t.cn/A69Edo7q

直播教学/素材领取/老师指导/小伙伴聊天讨论~qq裙：565932589",手工,161,11,我的世界;手工;绘画;美术;手绘;大触;创意;绘画过程;艺术;画画;创意绘画,47988;11265;2800;356;1210;11298;7988;29262;357;5386;692703,4477,394,0,6355,0,53872,351,1490,803257,2,0,无,无,无
1676446847,436548168,1000425217,2072577982,当我故意在女友面前说前女友的优点时，她直接破防了,卑鄙的老曹,1675937665,1675937665,342,你说我惹她干啥！！！！！,日常,21,9,女友;爱情;搞笑;情感;情侣;质问;前任;恋爱选择题;情人节浪漫观察员,6042;943;1833;66605;66611;433334;306387;6204780;35202842,14941,4745,0,4578,97,65092,2526,14405,1259940,1,0,无,无,无
1676446857,906773643,1007395183,211005705,全新监管者·守夜人故事视频爆料——“没关系，秘密会被永远埋葬。”,网易第五人格手游,1676365330,1676365330,438,"全新监管者——守夜人故事视频爆料：
——“没关系，秘密会被永远埋葬。”
#第五人格##第五人格守夜人#",手机游戏,172,5,手机游戏;第五人格;手游;故事视频;第五人格守夜人,3007;3550779;257974;1534686;35485233,11461,2653,0,9812,0,44250,3435,17969,462825,1,0,无,无,无
1676446867,566784198,1006642378,697166795,骑行黑龙江，北国枪城蹭饭逛博物馆，零下30度在五大连池市户外露营,徐云流浪中国,1676306157,1676306157,1580,-,出行,250,3,骑行;新春出行游园会;户外冰雪新体验,229598;33323205;33342163,50782,25014,0,5235,35,74477,5643,2403,912072,1,0,无,无,无
