tag_id,标签名,标签描述,订阅数,使用次数
150185,情人节快乐,,1443,26199
56102,马超,,731,82558
93095,田忌赛马,,0,233
106694,团战,,17,36130
2641283,4v4,,2,2174
1221581,互动视频,互动视频，创作你的PLAN B,372425,395742
600,测试,,51980,379470
15402,人性,,13527,258685
11217,恶魔,,780,52229
12080024,不愧是姐姐大人,,548,424
254949,三观,,213,12943
1305,黑化,,9153,88121
5695,邪恶,,1457,8651
656994,内心,,12,8975
71219,整蛊,,5553,108401
203798,日本女生,,361,10321
4317490,中日情侣,,215,1556
37364,刘亦菲,收录亦菲的电影、电视剧、MV、粉丝作品等各类视频，药效奇佳，放嘴来吃！,58909,231950
23931178,去有风的地方,,1,13583
31825239,一起来画画吧！,,1,24651
301207,彩铅,彩铅画,7439,34396
27930,翻拍,,133,31256
7375172,整活,,1363,726481
17593854,雷电将军,,1298,210093
13677891,老沐,,3,366
193674,三测,,2,1283
47475,长沙,,497,173011
680023,日常记录,,25,23095
15135744,生活这件小事,,0,126233
25016752,哈娜hanna,,5,799
35165532,生活万花筒5.0·生活这件小事,,1,208702
246,RAP,说唱音乐是一种跟着伴奏、带着韵律吟诵的音乐风格，诞生于美国1970年代，并于1980年代成为大众流行文化之一。,221480,563854
2355,恋爱循环,"中文名称：恋爱多一点
日语名称：恋爱サーキュレーション
作词：Meg Rock
作曲/编曲：神前暁
歌：千石抚子（花泽香菜）
　　《化物语》第十集开始的OP。这首歌随着化物语第九集的放送，在acg界掀起一股“萌风暴”，香菜音也因此引起更加广大御宅族的关注。",37609,45839
529,说唱,说唱音乐是一种跟着伴奏、带着韵律吟诵的音乐风格，诞生于美国1970年代，并于1980年代成为大众流行文化之一。,144622,912076
38951,物语系列,日本轻小说「物语系列」是由轻小说作家西尾维新创作，台湾插画家VOFAN(本名戴源亨)负责插画的人气轻小说系列，最先在《讲谈社BOX》上刊载。物语系列据西尾本人称共9部，分别是《伤物语》《化物语》《伪物语》《猫物语黑》《猫物语白》《倾物语》《花物语》《囮物语》《鬼物语》《恋物语》以及预计在12年推出的《凭物语》《终物语》及《续终物语》。目前，物语系列中的《化物语》《伪物语》已动画化，而在4月的消息中，正式发表了物语系列将全部动画化的消息，并将伤物语的发布推迟，使得又一个新的有生之年系列诞生。,4798,20966
21297,嘻哈,,21636,435217
6500,大学,,14869,2290593
372799,考研,,373752,1875025
184701,支教,,70,22413
59846,农村,,20604,853892
5213,教师,,713,98059
6781414,乡村振兴,,2402,17889
77592,小月,,41,2374
95691,巴啦啦小魔仙,魔仙堡是一个神奇的魔法世界，由魔仙女王统领，只有魔仙才能学习魔法，而且要懂得运用所学魔法来帮助别人。心术不正的黑魔仙小月竟偷练黑魔法，夺去魔仙彩石，欲夺取最高魔法的秘密，躲到人类世界。守护彩石的魔仙小蓝，为了将功赎罪，奉命追寻魔仙彩石，因而来到人类世界。小蓝就藏身于八音盒内，被凌美琪、凌美雪带回家中成为凌家的保姆，与美琪、美雪结下一段珍贵的友情。在魔仙女王的首肯下，小蓝教会美琪、美雪魔法，让她们成为小魔仙，正面地用魔法帮助人及协助寻找魔仙彩石。,6031,25500
2781547,黑魔仙,,24,1542
3398695,角色演示,,5,4935
4155782,黑魔仙小月,,10,223
13885572,原神角色,,23,5118
47798,社会,,79894,1926301
14640627,风情不摇晃,,2,1287
50720,军人,,3507,150881
376935,禁毒,,960,15320
720720,毒枭,,121,10375
155112,缉毒,,528,10940
27544978,热点观察局,,9,66075
33024023,bilibili年味唤醒计划,,0,42118
376,舞蹈,,144779,2613620
2423,可爱,,158880,8482553
4083,花样滑冰,,57426,216147
232618,黑塔,,16,1351
142764,转圈圈,,26,7819
2521237,Cosplay,,8426,212742
114088,户外,,41130,988098
40,33娘,"33娘是22娘的妹妹，个性沉默寡言，情感冷静少起伏且表情缺乏变化，别看是妹妹，平时都是她来给网站维护服务器和鼓弄网站各种程序。有着惊人的知识量，记忆力。稍微有些腹黑。额头上有个成像仪，可以播放bilibili上的视频。妹妹需要充电，在身后（臀部）插入插头形状的“尾巴”，连上插座即可充电。妹妹有两个怪癖，平时没事喜欢啃插座；虽说是个机娘，但是睡觉的时候不抱着东西，就无法入睡。妹妹虽然经常会因为姐姐的冒失而吐槽，但是心里还是很十分喜欢姐姐的。
",5950,9968
59320,22娘,"22娘是33娘的姐姐，非常活泼有精神，对人热情，热心帮忙。但有些冒冒失失。偶尔还会心血来潮做点发明改造，有时改进下播放器等等，但是她做出来东西经常是会有BUG的，往往需要妹妹二次修复，而且因为姐姐的冒失，妹妹经常腹黑的吐槽。姐姐充满干劲，而且这种表现常常会感染到周遭的人，妹妹最喜欢姐姐这点了。性格上很乐观，但也会因某些事儿消极，偶尔傲娇一下，比较喜欢跟妹妹傲娇。姐姐很害怕猎奇、恐怖类事物，每每审核到这类型视频，都会被吓哭，结果这部分视频都是交由妹妹帮忙审核。毕竟是姐姐，常常有保护妹妹的欲望，但往往……
",5056,9828
6012204,明星舞蹈,明星的舞蹈以及翻跳内容,214908,185070
223839,女团,,4960,363120
793,COS,,11394,129288
11655053,藤本树,,884,15226
12053336,电次,,106,21262
12800431,玛奇玛,,1273,21215
17657899,电锯人cos,,1,583
8945999,电锯人,,6056,112355
10100307,帕瓦,,177,10836
28772991,COSPLAY舞蹈大赏,,3,41785
3079,警察,,12769,235521
35420878,河南女神警,,0,1
2739534,任长霞,,28,333
6733104,扫黑除恶,,1476,5452
1562,喵星人,网络流行语，将猫戏称是从遥远外太空的喵星球来到地球的外星人，利用很萌的外表骗取人类的信任,653339,2060195
9422,猫猫,,377,338113
13984,监控,,144,48779
1009094,田园猫,,27,357521
1078210,狸花猫,,1064,329589
614246,撸猫,,747,176260
2553696,橘猫,,43226,462069
394456,朗姆,,28,877
237232,琴酒,,1063,5281
70049,名侦探柯南剧场版,"由日本漫画家青山刚昌创作的同名推理漫画改编的动画《名侦探柯南》的剧场版（电影版）系列，由东宝株式会社制作。自1997年开始至今，固定于每年四月的黄金周在日本上映，截至2014年4月已上映18部。另有一部特别合作剧场版《鲁邦三世VS名侦探柯南THE MOVIE》。
截至2013年6月该系列总票房累计超过470亿日元（未计算通货膨胀），累计超过4000万人次观影。其中第13部《漆黑的追踪者》、第15部《沉默的15分钟》曾引进中国大陆上映。",993,14713
7531147,名侦探柯南主线,,13,44
832569,美妆,不用回炉重造，立刻变美的心得都在这里！,1265191,2652163
116,韩国,,91188,1557021
13175,化妆,,46635,1058458
5740890,韩素希,,461,11664
52570,中性,,192,1698
13987,皮肤,,877,440887
33365923,普通人变美指南,,1,51909
33365922,普通人变美指南（新年版）,,3,96810
1184,漫画,,83627,1237989
13881,超级英雄,,147405,438918
138600,漫威,,242001,703813
133,雷神,,10017,247133
622459,MMD.3D,,44719,83025
1615,3D,,57564,744067
1126,MMD,1,88628,333252
1357032,加州女孩,,1,2852
3161602,California Gurls,,3,461
10319236,结算动画,,0,137
33219890,打开流浪地球2的N种方式,,0,5511
3620,DIY,DIY即 Do It Yourself，自己动手做的意思。现在的DIY已经发展成为一种精神，一种潮流，一种快乐，一种态度，一种生活……,513726,1522752
6213,显卡,,80487,223095
82132,硬件,,3694,232276
81736,拆机,,1262,24657
423420,电脑装机,,541,45630
252274,捡垃圾,,58446,101095
472291,维修,,911,333238
2881956,矿卡,,32,6016
9754892,显卡维修,,66,3609
232228,追梦者,在新中国成立70周年诞辰之际，人民日报社客户端与B站联合制发起“寻找追梦者的历史足迹”征稿活动，为祖国母亲庆生！,1641,3211
22343,地震,,480,43911
33129,正能量,,39513,1922532
51218,爱国,,4622,383558
1290,感动,,5194,504210
178805,感动中国,,131,4616
341820,唐山大地震,,25,2250
1298079,致敬英雄,,19,7048
1635727,缅怀先烈,,6,1583
299929,剧情MMD,,87523,16473
167,猫和老鼠,"《猫和老鼠》（Tom and Jerry）是由威廉·汉纳（William Hanna）和约瑟夫·巴伯拉（Joseph Barbera）自1940年起制作的动画系列。作品共分为163集短剧（1940-2005），5部TV版（1975-2014），10部电影版（1992-2013）。
汉纳-巴伯拉/米高梅动画时期制作114集（1940-1957），期间获得了7次奥斯卡最佳动画短片奖；
Gene Deitch/Rembrandt Films cartoons时期制作13集（1961-1962）；
查克·琼斯/Sib Tower 12 cartoons时期制作34集（1963-1967）；
汉纳-巴伯拉/透纳娱乐时期制作1集The Mansion Cat（2001）；
华纳动画时期制作1集The Karate Guard（2005）；
以上为163集短剧作品。
1992制作了首部电影版作品Tom and Jerry: The Movie。
2014年推出新TV版动画。",65405,428568
1198698,荧,,1673,40726
8124595,派蒙,,898,122789
2947,特摄,,146897,1430246
963,奥特曼,奥特曼（Ultraman 日：ウルトラマン）是日本圆谷株式会社拍摄的科学空想特摄电视连续剧，由杂志连载、电影、电视剧变成节目演变出现。奥特曼在普通人眼中是高大的巨人，就如同神一般的存在，可是他们对于自己的种族，自己的星球来说也只不过是一个普通人。超进化给他们带来了完善的生命形态，同时也使他们背负起了沉重的历史责任，在这种历史责任感驱使下，光之巨人的足迹遍步宇宙，而其中有这么几位巨人，他们来到了我们所在的地球，邂逅了宇宙中最奇妙也是最难以捉摸的生命体—人类。,123912,823181
702053,真夏龙,,157,1752
28458,雷欧,,342,9971
29760086,随手记录我的生活碎片,,6,1278448
40328,读书,,33252,1084242
716499,川端康成,,77,1018
1252219,日本文学,,474,6692
363129,雪国,,2,955
1644106,书单,,6576,44135
11191079,私人书单,,0,48
9034851,乐评盘点,乐评盘点,22281,220508
20842721,音乐分享官,,1049,682446
66,洗脑,,135919,231729
320,歌曲,,31316,2027890
14405074,阴间宇宙,,20,7
1543066,网易云,,1766,29335
9083294,锐评,,2,4673
34328030,音乐分享官6.0,,2,138951
386,翻唱,“翻唱”是指将已经发表并由他人演唱的歌曲根据自己的风格重新演唱的演绎形式。,412461,2257449
4198,海贼王,《海贼王》是尾田荣一郎在《周刊少年JUMP》上连载的超人气漫画。“ONE PIECE”在故事中为“一个大秘宝”之意。传说中‘海贼王’哥尔·D·罗杰在死前说出他留下了具有财富、名声、力量世界第一的宝藏“ONE PIECE”，许多人为了争夺“ONE PIECE”，争相出海，许多海贼开始树立霸权，而形成了“大海贼时代”。十年后，蒙其·D·路飞为了要实现与因救他而断臂的四皇‘红发’香克斯的约定而出海，在遥远的路途上找寻着志同道合的伙伴，一起进入“伟大航道”，目标：当上“海贼王”。,193918,575697
26493662,红发歌姬,,26,1529
219591,逆光,,26,4021
91080,航海王,,592,160721
6562200,乌塔,,4,2913
35333429,卧室发声计划,,0,2323
1217,自制,,218169,26115187
22805828,阳光开朗大男孩,,1,2708
35334949,其实不是呆呆鸟,,0,1
188987,大制作,,29,1899
19837797,Goose Goose Duck,,1,4349
9500,宅舞,宅舞是一个仅在中国大陆地区使用的名词，一般用来指代使用了与ACGN文化有关的音乐作为伴奏所编排的舞蹈作品。,615568,546962
4429874,虚拟UP主,"虽然是虚拟的存在,但内心可是人类啊!!!",159794,691883
14104,虚拟偶像,,2360,322143
10745,元气,,1142,49354
202245,甜,,3148,354692
2581824,love potion,,112,730
17520266,嘉然,,4773,156561
17532487,嘉然今天吃什么,,11529,43007
31813197,歌舞打卡挑战,,0,29459
35061075,情人节用舞蹈定义心动,,0,5956
34948831,今天也要好好工作,,1,47898
41917,心理学,"心理学（英文名称Psychology）是研究人和动物心理现象发生、发展和活动规律的一门科学。心理学既研究动物的心理（研究动物心理主要是为了深层次地了解、预测人的心理的发生、发展的规律）也研究人的心理，而以人的心理现象为主要研究对象。因此总而言之，言而总之，心理学是研究心理现象和心理规律的一门科学。
",412935,373955
213659,脑科学,,370,5117
159988,效率,,2903,29574
402818,焦虑,,458,76838
1415768,自我提升,,1135,14863
1431704,拖延,,60,3111
11606545,内耗,,13,4740
8477,E3,E3展会是全球规模最大、知名度最高的互动娱乐展示会，在全球电子娱乐产业中有着至高无上的地位.,1554,11739
3176,星空,,2987,108863
21687,小岛秀夫,,488,24177
6740,装甲核心,,497,3116
34673548,hifirush,,0,143
39735,龙腾世纪,,44,1958
48280,星际战士,,377,11870
1236089,宫崎英高,,4110,101887
764795,卧龙,,5,6490
2529629,战锤40k,,1238,19068
368,技术宅,技术宅，是指那些将ACG宅境界的内容与现实中自己相关的行业或技术相组合的牛人们。,931281,298251
34321,黑科技,,381577,535600
194803,3D打印,,12925,51554
28784,编程,"编程是使用指令操控计算机的过程。操控计算机的指令统称编程语言，并分3大派：机械语言，汇编语言及高级语言。机器语言为低级的2进制码，仅在该机器语言的机器体系上适用，汇器是机械语言的基本翻译，但可读性/兼容性还是很差。高级语言是所有非汇编/机器语言的集合，一般可读性/兼容性更高。高级语言分多类，如：面向过程(Procedure Oriented)，面向对象(Object Oriented),多多重编程范式(Multi-paradigm),函数式(functional)，静态/动态(static/dynamic)等等。机器语言，汇编语言&amp;大部分高级语言都是图灵等价和图灵完备的，也是说机器语言，汇编语言&amp;大部分高级语言都可以模拟单带图灵机，并单带图灵机可以模拟说机器语言，汇编语言大部分高级语言。非图灵完备的计算机语言为DSL(领域特定语言),只适用特定的场合，如latex，yacc及lex。",445661,1242951
30670069,玩一种很新的东西,,1,88502
189894,时钟,,20,3897
32442550,一分钟扬名B站-第四期,,0,283971
126954,插画,,234127,727869
67540,马克笔,,13058,39511
37366,记录,,18529,17488892
26030470,smilemo,,2,319
235151,东尼,,55,582
8579424,东尼ookii,,1611,1255
33026660,猴子区up,,0,29
33045967,云顶元歌,,0,29
35533555,混沌德莱文,,0,1
602749,双人模式,,0,1537
19969,弑神,,1,3279
4323934,单人双排,,0,199
3779,女声,,23387,1022527
11931,串烧,,649,31225
2968,周杰伦,周杰伦（Jay Chou），祖籍福建泉州。华语杰出音乐人、流行歌手、词曲创作家、制作人、MV电影导演、编剧，2000年后亚洲流行乐坛最具革命性创作歌手，唱片亚洲总销量超过3100万张，有“亚洲流行天王”之称，其音乐打破了亚洲原有单一的音乐主题形式，开创了多元化音乐创作和现代流行乐“中国风”的先河，为亚洲流行乐坛翻开了新的一页。,170136,679855
