tag_id,标签名,标签描述,订阅数,使用次数
4672,JOJO的奇妙冒险," 19世纪末，英国
    英国贵族乔纳森·乔斯达，是个以绅士精神为目标的少年；下层阶级出身的迪奥（DIO），是企图夺取乔斯达家产，在外佯装好人的俊美男子。在他被收为养子后，处处迫害乔纳森。乔纳森为了打倒因意外得到神秘的石鬼面具而变为吸血鬼的DIO，向一名自称齐贝林的神秘男子学习仙道——波纹气功。
    1938年，美国
    乔纳森·乔斯达死后数十年，他的孙子——乔瑟夫·乔斯达也长大成人了。为了守护他重视的人们，与苏醒的超级生物——柱之男不停的战斗。

历经六代的伟大冒险故事，以“生存”为关键词，荒木飞吕彦展开他天马行空般的想象力，创造出了一个个光怪陆离的“JOJO”世界。诡异凛冽的画风，令人窒息的剧情，这么多年以来几乎从来都不会令人感到厌倦，少年漫画的必看之作。目前前七部都已经完结，第八部也已经开始连载，舞台又回到了杜王町……根据原著漫画，衍生出了OVA、游戏、小说、手办等周边产品。 ",175086,437197
10881,机动战士高达,"机动战士（Mobile Suit）简称MS，其中Suit是Space Utility Instruments Tactical （战术泛用宇宙机动机械）的缩写（当然也有局地战用机型）。这是一种高约15~18米的巨大人形机动兵器（也有个别高到50m）。开发成人形是为了执行AMBAC机动，这对于宇宙中机器人的机动性及实战能力有较大提升；会被开发是因为米诺夫斯基粒子造成无线电波等远程控制失效，使得战斗不能赖导弹等制导武器，战斗必需在双方接近至有视界才能进行，而MS拥有高机动能力与强大的火力（万能吊臂般的双手使得MS的携行武装可轻易变更）、防护力与较高度的泛用能力，所以在高达的世界观中巨大的战舰并非是最具威胁的兵器，MS可以较轻易的击毁没有MS保护的战舰。
 
　　机动战士是日本真实系机器人系列动画《机动战士高达》的机器人角色的统称。而机动战士中的高达（GUNDAM）才是动画的主角代表性机器人。由于发音太囧，于是人们就叫它刚大木。
",7140,259862
316421,石之海,,1261,28706
502692,普奇神父,,271,4903
1361639,铁血的奥尔芬斯,,5529,24326
1684958,奥尔加,,11881,23269
6208670,奥尔加BB,,5,20
5033,DNF,地下城与勇士是一款2D卷轴式横版格斗过关网络游戏，大量继承了众多家用机、街机2D格斗游戏的特色。,247133,2841998
44367,网络游戏,由网络运营商运营的多人在线游戏，以及电子竞技的相关游戏内容，包括赛事、攻略，实况、解说、短剧等视频。,104218,11440742
18874,跑跑卡丁车,跑跑卡丁车是韩国NEXON公司出品的一款休闲类赛车竞速游戏。与其他竞速游戏不同，跑跑卡丁车首次在游戏中添加了漂移键。游戏以“全民漂移”为宣传词，而角色则使用了泡泡堂中的人物，角色可以驾驶卡丁车在沙漠、城镇、森林、冰河、矿山、墓地等多种主题的赛道上进行游戏。除中国、韩国外，在其他部分国家也有专门的服务器。,7604,173666
34650404,阳光开朗杨玉环,,0,20
233344,欢乐斗地主,,3065,313120
461490,宝哥,,185,66518
77388,旭旭宝宝,,24826,377539
704168,大马猴,,114,49053
11418249,阿星探店,,103,349
20995442,大锅羊肉,,0,3
35505185,冬牧节,,0,1
585321,新疆美食,,281,14790
42234,羊肉串,,152,9609
635666,手抓饭,,21,1769
1588177,特色小吃,,194,28601
1753896,阿勒泰,,6,1738
12186678,草原石城,,0,12
276068,神奇陆夫人,神奇陆夫人，游戏区UP主，擅长解谜游戏，代表作有《夫人与游戏》等。,27586,5141
204231,陆夫人,,265,2107
883067,营销号,,2488,46442
8489,新人,,31793,15567079
108321,抽卡,,25503,2540138
40699,开荒,,49,94107
1055213,欧皇,,1146,836624
1127787,萌新,,2234,1716181
1492218,非酋,,562,1196426
1844431,魈,,2536,172315
206943,4K,,352136,594733
156230,牛排,,20957,41007
12660798,JoeJoe,,0,25
232991,最贵,,46,543
1441546,最便宜,,1,182
47175,犯罪,,25626,625230
32353,毒气,,7,1195
5541,泄露,,11,6833
460092,张颂文,,151,23581
1464141,盛强,,1,324
2792728,苏小玎,,2,1141
8683252,强盛,,1,497
32998285,新剧好剧一起看,,2,263117
2800,绘画,从原始的象形纹样到现代使用计算机绘画的一门艺术,806802,3915742
23014,画集,,267,10371
357,艺术,,123255,1710502
80130,倒计时,,47,32000
1907,二次元,,251634,3729745
13107809,唯@W,,1,54
26207673,舟味穿搭,,1,105
35485487,机核网访谈,,0,1
59511,同人创作,,74,5042
6691782,海猫络合物,,644,2125
10419422,创作者心得,,0,1
22805828,阳光开朗大男孩,,1,2784
147299,海皇,,335,6301
2513991,中国boy,,7676,26512
8139494,小潮team,,1079,18563
10442160,杜海皇,,173,6890
3988,武器,,36146,320594
35650,露西亚,,1737,27611
16010,太刀,,436,86444
3006,模型,,44044,955205
32566107,深红囚影,,0,2067
133217,白毛,,569,35144
598626,道具制作,,343,1031
7700690,战双帕弥什,,74138,310556
33023557,手作人新春会,,0,88144
33023975,做一种很新的手工,,2,30288
33402,搞笑电影,,70,5670
13925893,卢卫国,,0,54
601877,河南方言,,51,4451
745381,国产喜剧,,0,486
671547,李易祥,,1,763
170251,不是闹着玩的,,1,35
3336092,农村喜剧,,0,82
7409165,曹随风,,0,208
8246991,于根艺,,0,20
857,短片,,221098,2247546
17655328,B站小剧场,,145,480022
33421257,B站小剧场·新春放映会,,0,55604
6353,高达SEED,,466,25923
3431,高达00,,640,21323
581300,闪光的哈萨维,,435,4631
2151,高达W,,38,3335
29134,G武斗传,,2,108
21732680,水星的魔女,,27,10284
5525,抄袭,,6084,96366
1176824,抵制抄袭,,23,173
103210,新西兰,,616,33457
170280,女权,,1918,26629
8460,女性,,2603,192239
4541,文化,,157066,1248112
1168424,春节档,,17,5495
144097,合唱团,,315,18355
4938192,cardib,,63,1707
6696520,女总理,,2,269
12343410,学习日常打卡,,1,75238
21079,土豆,,1503,49559
2666181,土豆粉,,12,1858
5761,明星,,118829,8564667
47867,谭谈交通,"成都本土一档寓教于乐的交通警示类节目。因为其贴近大众的节目特色和诙谐幽默的主持特点，赢得了成都市民的一致好评。其中很多期经典节目，在全国各大电视台转载。受到了热烈的关注
一个充满情趣和智慧的警察，《谭谈交通》令谭乔成为成都最有影响力的交警！而谭乔则让交通法规变得生动有趣，清晰可触。
谭乔，男。同样是现场教育交通违章人员，谭乔警官的语言艺术那叫一个牛，一个宣传交通法规的专题节目，成了成都电视台一个非常受欢迎的节目，谭警官也成了本地一个人气非常高的明星。有人认为谭警官的主持风格符合成都人的幽默人生观。这个节目被认为和李伯清的方言段子一样，做为成都人百态展现的一个缩影",12149,20338
132242,资讯,,54832,372833
214931,就业,,675,63390
730898,谭乔,,104,3449
34356,大学生,,7552,1372955
318756,炉石传说,《炉石传说：魔兽英雄传》是一款在Windows、Mac系统以及iPad上推出的免费策略类卡牌游戏。,206894,681512
952234,逗鱼时刻,,32208,43630
2383,暴雪,,84795,619152
320315,炉石,,6350,376199
4274852,炉石骚套路,,20,481
16458510,夏布去,,34,422
46478,牧师,,59,35137
116267,卡牌游戏,,10889,1563944
24985611,桌游棋牌创作挑战,,6,328178
29285374,桌游棋牌创作营,,3,264699
598262,靓仔,,24,12286
148029,电路,,1655,44824
495751,故障,,16,9680
472291,维修,,911,336496
6042,女友,,958,110118
167761,打呼噜,,34,14932
61835,一战,,1438,54165
3158,战争,,72569,1147421
221,历史,,1021556,2570575
310,德国,,42045,357803
16541748,cheems,,2866,11546
8509,笑话,,87,48434
21228602,地狱笑话,,140,13362
13760,汽车,,531250,2510895
13644,卡车,,2654,102074
943528,汽车维修,,696,32259
140113,玩车,,26,4186
107490,翻新,,2397,33530
5607,修复,,1331,95361
2923925,东风卡车,,0,52
46183,人工智能,,85256,495889
34731732,门框机器人,,0,36
3674142,官方设定,,3,136
13645,闪电,,303,32748
406134,闪电风暴,,10,1202
2514514,针对,,1,3890
7659429,中日夫妇,,1,491
30697308,我好爱我的生活,,0,242881
21461,光影,,1224,53003
9269,建筑,"建筑是人们用泥土，砖，瓦，石材，木材；（近代用钢筋砼，型材）等建筑材料构成的一种供人居住和使用的空间，如住宅，桥梁，厂房、体育馆，窑洞，水塔，寺庙等等。广义上来讲，景观，园林也是建筑的一部分。更广义地讲，动物有意识建造的巢穴也可算作建筑。西哲有云：建筑是凝固的音乐.，建筑是一部石头史书。古罗马建筑家维特鲁威的经典名作《建筑十书》提出了建筑的三个标准：坚固、实用、美观，一直影响着后世建筑学的发展。
建筑构成三要素：建筑功能、建筑技术和建筑艺术形象。",11462,553482
344293,道路,,14,9350
529537,城市规划,,631,11761
360707,我的世界建筑,,3148,58818
70881,建设,,35,10675
13058,KFC,,659,25713
1128093,种草,,314524,1160639
19703,零食,,126353,179637
256059,嫩牛五方,,161,1085
29276,汉堡,,14581,64913
17072,肯德基,,1453,49925
22204342,一人之下名场面,,0,288
22404150,一人之下5,,4,1104
162342,冯宝宝,,8860,28038
108189,国漫良心,,86659,160767
1684681,张楚岚,,6216,26987
1684679,一人之下,,116531,101760
5511736,陈朵,,29,2815
77278,钻石,,497,81930
4925584,钻套,,0,26
8514048,钓鱼佬,,4,3389
11298,大触,,115803,121658
356,美术,,6219,265309
1210,手绘,,513733,1515322
29262,绘画过程,,140729,2307302
7988,创意,,152013,1666848
692703,创意绘画,,17,1920
5386,画画,,30303,1263245
242172,游戏资讯,,44240,223870
74373,游戏杂谈,,119819,1124353
1411,童年,,112642,1773541
5034,地下城与勇士,,19116,993633
256802,巴卡尔,,0,4693
32939953,DNF新春版本激励计划,,1,37552
6149,特效,,43738,491698
35116507,徐忠劝降,,0,13
24255,大鱼,,424,68647
1364,科学,,816784,1259156
133257,生物,,187929,554443
18278,自然,,122508,1409417
16572,蛇,,7242,81365
5963,火锅,,119705,191389
199602,毒性,,8,373
3541149,蓝环章鱼,,8,274
19079195,网络热门鉴定,,47,25508
42442,天启,,118,11968
78535,悬浮,,28,7563
1017160,教程攻略,,10,1726031
485740,MAD.AMV,,64685,211048
281,MAD,"MAD = M@D = MAD MOVIE
它是电玩文化、动漫文化、同人文化界別中的多媒体作品。一般作品為一段有关的影片剪辑，配以作者喜欢的音樂，近似同人MV 形式的存在。不同的地方是MAD片的重点在于影片，对有关动画或电玩致敬，而相对同人MV的重点則放在音乐之上。当然亦有一些是只作声音的剪辑或只有画面的剪辑严格而言亦可算作MAD的。",703044,1203740
13784,迪迦奥特曼,迪迦在印度尼西亚语中，代表了神圣的数字&amp;amp;amp;amp;quot;3&amp;amp;amp;amp;quot;。大约三千万年以前，地球处于超古代，奇杰拉花朵盛开，邪神加坦杰厄降临，巨人们发生内战，原是地球最强的黑暗战士迪迦在受幽怜的感动后化为光，使其黑暗力量长眠。但超古代文明并没有因此而得救，人们全部都迷上了奇杰拉花的花粉，因为光之巨人无法干涉人类的选择，所以巨人把自己战斗的躯体隐藏在金字塔后，化作光离开了地球,50213,174117
30124,赛罗奥特曼,,13818,86503
68393,赛文奥特曼,赛文·奥特曼原本是M78星云340号恒星观测员，为制作轨道图而来到了地球，留在地球上进行着与大怪兽和宇宙侵略者的战斗。在所有奥特曼作品中，赛文·奥特曼制作水平具有一定的代表性。尤其是特技制作和故事内容等各方面都比以往有极大创新。赛文·奥特曼的对手都是些恐怖的宇宙怪兽和高智能的宇宙人以及战斗型宇宙机器人，所以赛文·奥特曼动作灵活，并擅长智能战术。,5974,31638
1030,催泪,我们活在3次元，却能感受2次元的美好。一切催泪。一切感人。尽在其中。,10101,284753
3616,洗脑循环,听了让人中毒的曲子└( ^ω^ )」,41162,381214
32915141,爱如火,,0,6898
1596659,汤家凤,,2201,42747
8930638,你怎么睡得着觉,,0,28
32703,拉面,,851,31642
3939,火影忍者,《火影忍者》是日本漫画家岸本齐史的代表作，作品于1999年开始在周刊《少年JUMP》上连载。故事成功地将原本隐藏在黑暗中，用世界上最强大的毅力和最艰辛的努力去做最密不可宣和隐讳残酷的事情的忍者，描绘成了太阳下最值得骄傲最光明无限的的职业。在这个忍者的世界中，每一位年轻的主人翁都在开拓着属于自己的忍道。,265492,1456356
351686,叉烧,,137,4082
15491,鸣人,,8350,163378
1331283,同款,,13,11011
3656148,动漫同款,,0,26
35515546,被美食治愈的瞬间,,0,98
22525,这个杀手不太冷,"里昂是名孤独的职业杀手，受人雇佣。一天，邻居家小姑娘马蒂尔达敲开他的房门，要求在他那里暂避杀身之祸。原来邻居家的主人是警方缉毒组的眼线，只因贪污了一小包毒品而遭恶警杀害全家的惩罚。马蒂尔达得到里昂的留救，幸免于难，并留在里昂那里。里昂教小女孩使枪，她教里昂法文，两人关系日趋亲密，相处融洽。 
女孩想着去报仇，反倒被抓，里昂及时赶到，将女孩救回。混杂着哀怨情仇的正邪之战渐次升级，更大的冲突在所难免……",4620,9583
58362,里昂,,236,31651
482403,玛蒂尔达,,15,948
1694669,混剪晓佳,,2059,92
5769086,love in the dark,,0,25
16724,穿越火线,穿越火线游戏专区，灵狐姐的专属后花园(/ω＼)~ 在枪战的舞台上收获快乐，快来和灵狐姐一起玩吧，爱你们哟(*￣3,54369,790553
28480,彩蛋,,5899,182758
12341,UFO,,50683,52612
23021028,十年网龄,,0,9
14194,CF,,3483,550971
45235,纳粹,,1225,16556
1102683,吃播,,488234,672543
598938,甜饼怪,,0,28
95330,芝麻街,,90,1182
14607,弹唱,,4021,477082
1150381,花卉,,1275,98821
9757,植物,,2751,363119
2654692,植物分类,,2,105
35382316,植物分类歌,,0,1
281188,野花,,1,1929
557943,树木,,8,1860
3296,跑调,,30,6525
1648377,博物,,49,1133
6776,旅行,,21573,2138067
753,治愈,,83952,1183293
78978,感情,,807,520390
35414378,你镜头下的情人节,,0,1086
117975,魔法战队,,95,726
8401,婚礼,,11151,247010
6609,舞台剧,,9004,48859
2487164,cos,,9837,196619
2521814,假面骑士wizard,,223,1931
228823,假面骑士法爷,,19,219
15991,火龙,,30,9651
7512105,假面骑士地帝,,0,86
22468322,你也喜欢特摄吗,,17,99945
132510,抑郁症,,10666,100301
17126,心理,,23363,732249
37242,健康,,98841,1836385
28000070,疾病负担,,0,5
827022,轻生,,62,3164
365326,抑郁,,4180,108837
2237000,海马体,,4,1591
35069540,每天一个健康知识,,0,15329
1404375,王者荣耀,,1044321,6330465
706486,动漫资讯,,169202,81401
3390,校园,,128442,4942121
10283075,图酱,,0,434
21885,游戏实况,,876,1326196
230493,决斗场,,114,358781
171288,随机,,33,20896
59163,格斗游戏,格斗游戏（Fighting Game）是指玩家操纵自己选择的角色以武术打斗的方式与计算机或其他玩家控制的角色对战的电视游戏或电脑游戏，和射击游戏一样多见於街机（大型电玩），系统及设定和那些与真实的体育项目有关的体育类游戏有著明显的区别。格斗游戏又可分為两种有著相似之处但又明显不同的种类。,1184,855641
