video_aid,爬取时间,video_cid,标题,上传时间,审核时间,播放时长,标签分区,标签个数,硬币数,弹幕数,收藏数,历史最高排名,点赞数,评论数,分享数,播放数,是否原创,是否合作,beh_硬币数,beh_弹幕数,beh_点踩数,beh_收藏数,beh_点赞数,beh_评论数,beh_分享数,beh_播放数,up等级,up粉丝数,up投稿数,up平均每个视频播放量,up平均每个视频点赞数,有无简介,标题样式,有无广告,存留时长,平均标签订阅数,up在最热前500条评论的回复数,up在最热前500条评论的点赞数,最热前500条评论中平均每条评论的回复数,最热前500条评论中平均每条评论的点赞数,是否周末,是否原创_1,是否原创_2,是否合作_0,是否合作_1,有无简介_0,有无简介_1,有无广告_0,有无广告_1,标题样式_。,标题样式_！,标题样式_？,是否周末_False
224041592,1676528845,999118029,公司中高层，最不团建 #管理,1675858108,1675858108,88,职业职场,1,5,3,39,0,77,4,17,2348,1,0,5.0,3.0,0.0,39.0,77.0,4.0,17.0,2365.0,3.0,17412.0,149.0,-0.006711409395973154,-0.006711409395973154,0,。,0,7.763159722222222,475.0,0,0,0.25,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1
224041872,1676527919,999832284,18-13 技术方案现金流量表的编制 一建 工程经济,1675911759,1675911759,72,职业职场,11,0,0,0,0,0,0,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1917.0,242.0,-0.004132231404958678,-0.004132231404958678,1,。,0,7.131481481481481,15560.363636363636,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
224043504,1676515490,999995917,找准优势，追寻热爱，拥有不被定义的人生,1676289600,1675921637,972,职业职场,11,0,0,6,0,15,1,1,220,1,0,0.0,0.0,0.0,6.0,15.0,1.0,1.0,228.0,5.0,65473.0,150.0,-0.006666666666666667,-0.006666666666666667,1,。,0,2.6144675925925926,20483.363636363636,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
224043956,1676525384,1000840595,甚麼是NFT?,1675956810,1675956810,426,职业职场,3,0,0,0,0,1,0,0,113,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,113.0,2.0,18.0,16.0,-0.0625,-0.0625,1,。,0,6.580717592592593,552.0,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
224044062,1676529589,998725343,一建 工程经济 技术方案经济效果评价5-10,1675841290,1675841290,92,职业职场,11,1,0,0,0,0,0,0,2,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1917.0,242.0,-0.004132231404958678,-0.004132231404958678,1,。,0,7.966423611111111,15560.545454545454,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
224045208,1676525529,1000666453,考公考编如何选择一个好的培训班？,1675948523,1675948524,97,职业职场,3,0,0,0,0,0,0,0,6,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,257.0,51.0,-0.0196078431372549,-0.0196078431372549,0,？,0,6.678310185185185,666737.6666666666,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,0,0,1,1
224045849,1676525398,1000788696,中、高级职称评审时机构无条件满足你是好事么？你想省心他想要钱,1675955750,1675955750,250,职业职场,11,13,2,10,0,22,23,1,976,1,0,13.0,2.0,0.0,10.0,23.0,24.0,1.0,1031.0,6.0,32555.0,616.0,-0.0016233766233766235,-0.0016233766233766235,1,？,0,6.593148148148148,12055.818181818182,7,7,1.875,2.5,False,1,0,1,0,0,1,1,0,0,0,1,1
224045976,1676525466,1000725142,复制成功，避免失败，创新适变-知识管理打造组织核心竞争力-第2期-什么是知识管理,1675951152,1675951152,213,职业职场,7,0,1,0,0,2,0,2,27,1,0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,27.0,2.0,1.0,9.0,-0.1111111111111111,-0.1111111111111111,1,。,0,6.6471527777777775,234467.14285714287,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
224046289,1676527978,999816751,11-4 技术方案现金流量表的编制 一建 工程经济,1675910924,1675910924,161,职业职场,10,0,0,0,0,1,0,0,10,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,5.0,1917.0,242.0,-0.004132231404958678,-0.004132231404958678,1,。,0,7.141828703703704,17117.0,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
224048028,1676525124,1001222494,查询大量单号太麻烦了有什么快速查询的方法,1675994237,1675994237,79,职业职场,3,0,0,0,0,0,0,0,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,54.0,-0.018518518518518517,-0.018518518518518517,1,。,0,6.144525462962963,0.0,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
224048066,1676528063,999756386,7.7 楼梯混凝土及钢筋算法（电算+手算）,1675907938,1675907938,1149,职业职场,2,0,0,3,0,1,0,0,24,1,0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,26.0,3.0,152.0,118.0,-0.00847457627118644,-0.00847457627118644,0,。,0,7.177372685185185,817988.0,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1
224051174,1676526945,999951114,宅家搬砖1个月 ，稳定收入 5 位数，只要你肯 吃苦熬夜，这两三年也能实现富起来,1675916964,1675916965,160,职业职场,10,12,111,83,0,50,36,29,3102,1,0,12.0,111.0,0.0,84.0,51.0,38.0,29.0,3166.0,2.0,20.0,2.0,-0.5,-0.5,0,。,0,7.059965277777778,3705.5,16,11,2.7058823529411766,1.4705882352941178,False,1,0,1,0,1,0,1,0,1,0,0,1
224052004,1676528142,999717534,2.12 土方算法（电算+手算）,1675905622,1675905622,1516,职业职场,2,0,0,17,0,1,0,0,115,1,0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,122.0,3.0,152.0,118.0,-0.00847457627118644,-0.00847457627118644,0,。,0,7.205092592592592,884011.0,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1
224052259,1676525971,1000408903,如何筛选正规的交易平台？抖音账号交易|快手账号交易|快手账号购买|快手号购买平台  抖音等级号出售 抖音千粉号出售 抖音万粉号出售,1675936510,1675936510,272,职业职场,6,0,0,0,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,166.0,886.0,-0.001128668171557562,-0.001128668171557562,1,？,0,6.822465277777778,273149.8333333333,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,0,0,1,1
224052929,1676528379,999527477,专注提高效率，专注使目标明确，专注成就非凡！,1675885466,1675885466,90,职业职场,5,0,0,0,0,1,0,0,97,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,97.0,2.0,0.0,1.0,-1.0,-1.0,1,！,0,7.441122685185185,379.4,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,0,1,0,1
224053339,1676527341,999932941,揭露 内幕 ，千万别去 海外版 抖音 tiktok，惨痛的经历  告诉你什么原因！建议收藏！,1675916081,1675916082,119,职业职场,11,9,14,16,0,14,8,30,372,1,0,9.0,15.0,0.0,16.0,14.0,8.0,30.0,408.0,2.0,1.0,4.0,-0.25,-0.25,0,！,0,7.0747685185185185,160703.72727272726,2,4,1.2,1.6,False,1,0,1,0,1,0,1,0,0,1,0,1
224054538,1676527415,999903608,失业后宅 家无 脑 抄书  挣 qian，一个月 挣了2 w 多，方法简单人人可做！分享实操过程,1675914982,1675914982,217,职业职场,9,2,14,17,0,17,18,2,66,1,0,2.0,14.0,0.0,17.0,17.0,18.0,2.0,68.0,3.0,118.0,28.0,-0.03571428571428571,-0.03571428571428571,0,！,0,7.088344907407407,132495.0,4,0,0.8888888888888888,0.0,False,1,0,1,0,1,0,1,0,0,1,0,1
224055655,1676526821,1000055932,开年操作新链接被查，对标竞品等问题讲解！,1675921695,1675921695,650,职业职场,4,0,0,0,0,1,0,0,144,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,147.0,5.0,2732.0,222.0,-0.0045045045045045045,-0.0045045045045045045,1,！,0,7.003773148148148,89.0,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,0,1,0,1
224056353,1676526847,1000039198,008款猜猜乐1图1答案慢速下-游戏卡空白婚庆,1675920847,1675920847,253,职业职场,2,0,0,0,0,0,0,0,10,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,25.0,449.0,-0.0022271714922048997,-0.0022271714922048997,0,。,0,7.013888888888889,27963.0,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1
224058033,1676527998,999796365,跳槽必备！3 招让你越跳越好的「跳槽指南」,1675910306,1675910306,113,职业职场,8,0,0,7,0,9,0,1,280,1,0,0.0,0.0,0.0,7.0,9.0,0.0,1.0,286.0,3.0,18.0,29.0,-0.034482758620689655,-0.034482758620689655,1,！,0,7.149212962962963,28590.875,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,0,1,0,1
224058197,1676529624,998717250,一建 工程经济 技术方案经济效果评价4-12,1675840728,1675840728,161,职业职场,11,0,0,0,0,1,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,1917.0,242.0,-0.004132231404958678,-0.004132231404958678,1,。,0,7.973333333333334,15561.272727272728,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
224059021,1676526356,1000253454,Is the planet warming up faster 雅思托福英语听力,1675929763,1675929763,129,职业职场,3,0,0,0,0,1,0,0,50,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.0,4.0,233.0,3.0,-0.3333333333333333,-0.3333333333333333,0,。,0,6.9050115740740745,74176.33333333333,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1
224059799,1676527409,999106437,老板与下属沟通的艺术,1675915200,1675857661,154,职业职场,2,0,0,1,0,3,0,0,85,1,0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,88.0,2.0,10221.0,514.0,-0.0019455252918287938,-0.0019455252918287938,0,。,0,7.0857523148148145,435.5,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1
224061701,1676526749,1000094797,关于小船靠岸应该怎么讲？,1675923369,1675923369,380,职业职场,6,101,3,38,0,411,51,9,4798,1,0,106.0,3.0,0.0,39.0,414.0,51.0,9.0,4941.0,6.0,823661.0,1167.0,-0.000856898029134533,-0.000856898029134533,1,？,0,6.983564814814815,374503.3333333333,5,8,0.3684210526315789,7.394736842105263,False,1,0,1,0,0,1,1,0,0,0,1,1
224062986,1676525792,1000523303,一分钟看完狂飙#狂飙 ##高启强 #,1675941639,1675941639,65,职业职场,11,18,0,103,0,1108,16,34,22813,1,0,18.0,0.0,0.0,105.0,1123.0,16.0,36.0,23244.0,6.0,343978.0,227.0,-0.004405286343612335,-0.004405286343612335,0,。,0,6.761030092592593,14433.90909090909,0,0,1.5,14.8,False,1,0,1,0,1,0,1,0,1,0,0,1
224063660,1676525205,1001145373,2022年有多少人放弃注册会计师考试?,1675988781,1675988781,82,职业职场,1,0,0,0,0,1,0,0,22,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,4.0,15.0,-0.06666666666666667,-0.06666666666666667,0,。,0,6.208611111111111,2213.0,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1
224065026,1676528763,999160409,反向背调，让垃圾公司无处遁形！,1675859990,1675859990,74,职业职场,9,9,93,242,0,156,7,15,2942,1,0,9.0,98.0,0.0,260.0,169.0,8.0,16.0,3100.0,3.0,14716.0,251.0,-0.00398406374501992,-0.00398406374501992,0,！,0,7.740428240740741,14646.333333333334,0,0,0.75,3.5,False,1,0,1,0,1,0,1,0,0,1,0,1
224065874,1676527474,999884267,17- 4-1技术方案现金流量表的编制 一建 工程经济,1675913753,1675913753,81,职业职场,11,0,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1917.0,242.0,-0.004132231404958678,-0.004132231404958678,1,。,0,7.103252314814815,15348.0,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
224066926,1676522395,999956103,初会《会计实务》每日一练第635天，甲公司2022年薪炭林的成本为,1676089800,1675916898,137,职业职场,3,2,0,0,0,2,0,0,21,1,0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,21.0,3.0,4899.0,2774.0,-0.0003604902667627974,-0.0003604902667627974,1,。,0,5.006886574074074,677.0,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
224067837,1676529465,998729112,直播摘要Vol.2｜数据分析各类岗位求职要点,1675844408,1675844408,356,职业职场,6,0,0,4,0,3,0,0,36,1,0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,47.0,4.0,175.0,52.0,-0.019230769230769232,-0.019230769230769232,0,。,0,7.928900462962963,16767.5,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1
224071356,1676524288,998470449,"中年危机学做外贸, 还来得及吗",1676008620,1675832661,70,职业职场,7,0,0,1,0,1,0,0,39,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,42.0,2.0,20.0,17.0,-0.058823529411764705,-0.058823529411764705,0,。,0,5.96837962962963,74987.71428571429,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1
224075835,1676527343,999923318,女儿没有跳舞天赋，母亲竟踩断她的脊椎！,1675916075,1675916075,103,职业职场,2,0,0,0,0,0,0,0,45,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,1159.0,302.0,-0.0033112582781456954,-0.0033112582781456954,0,！,0,7.074861111111111,514.5,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,0,1,0,1
224076535,1676528895,998758381,用了这5个方法，我拿下了中国最难考的证书！（CPA、法考）,1675856520,1675845761,259,职业职场,11,13,0,154,0,62,1,13,2124,1,0,13.0,0.0,0.0,162.0,70.0,1.0,14.0,2347.0,3.0,9956.0,74.0,-0.013513513513513514,-0.013513513513513514,1,！,0,7.782118055555555,152972.0909090909,0,0,0.0,1.0,False,1,0,1,0,0,1,1,0,0,1,0,1
224077375,1676529038,998556484,拼多多店铺流量断崖式下滑，从这几个方面自检阻止，新手必学,1675851300,1675833626,340,职业职场,8,3,0,7,0,13,4,4,431,1,0,3.0,0.0,0.0,7.0,13.0,4.0,4.0,447.0,3.0,7047.0,490.0,-0.0020408163265306124,-0.0020408163265306124,0,。,0,7.844189814814815,79732.375,0,0,0.3333333333333333,1.6666666666666667,False,1,0,1,0,1,0,1,0,1,0,0,1
224080993,1676524390,998162271,提高社会认知方法之一,1676003220,1675807002,228,职业职场,5,0,0,1,0,2,0,0,130,1,0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,131.0,3.0,693.0,252.0,-0.003968253968253968,-0.003968253968253968,0,。,0,6.032060185185185,328858.0,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1
224082636,1676528968,998329940,什么投资回报最大？答案是投资“自己”！,1675854000,1675840873,160,职业职场,9,0,0,3,0,18,0,0,170,1,0,0.0,0.0,0.0,3.0,18.0,0.0,0.0,178.0,5.0,21617.0,132.0,-0.007575757575757576,-0.007575757575757576,1,？,0,7.81212962962963,229164.33333333334,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,0,0,1,1
224083164,1676528091,999742050,5.6 梁提量争议,1675907201,1675907201,712,职业职场,3,0,0,0,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,152.0,118.0,-0.00847457627118644,-0.00847457627118644,0,。,0,7.186226851851852,589341.0,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1
224083303,1676526891,999989597,两个孩子的宝妈，摆摊第81天，希望我的分享能给大家带来帮助＃摆摊创业＃秘制卤味＃宝妈创业,1675918672,1675918672,83,职业职场,10,0,0,2,0,1,1,0,60,1,0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,61.0,2.0,1.0,9.0,-0.1111111111111111,-0.1111111111111111,1,。,0,7.0395717592592595,882.2,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
224083738,1676528738,999181265,六年级数学下册圆锥的认识PPT模板，PPT文件：hhppt（加个点）com,1675860890,1675860890,71,职业职场,4,0,0,0,0,0,0,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,378.0,614.0,-0.0016286644951140066,-0.0016286644951140066,1,。,0,7.729722222222223,67.0,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
224085871,1676509578,1000389666,理解真实世界，是职场人最需要掌握的能力,1676462400,1675935926,569,职业职场,10,0,0,6,0,13,1,1,154,1,0,0.0,0.0,0.0,10.0,17.0,1.0,2.0,209.0,5.0,65473.0,150.0,-0.006666666666666667,-0.006666666666666667,1,。,0,0.5460416666666666,22531.7,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
224087426,1676525178,998803089,公务员脑力测试，苗头不对打一字，难不倒学霸,1675990800,1675844391,71,职业职场,4,0,0,0,0,0,0,0,164,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,4.0,21261.0,8170.0,-0.00012239902080783354,-0.00012239902080783354,1,。,0,6.184930555555556,25185.0,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
224087758,1676529183,998917446,9-3 技术方案不确定性分析 一建 工程经济,1675849591,1675849591,161,职业职场,11,0,0,0,0,1,0,0,4,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,5.0,1917.0,242.0,-0.004132231404958678,-0.004132231404958678,1,。,0,7.865648148148148,15560.363636363636,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
224089956,1676529629,998717246,一建 工程经济 技术方案经济效果评价4-11,1675840713,1675840714,161,职业职场,11,0,0,0,0,1,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,1917.0,242.0,-0.004132231404958678,-0.004132231404958678,1,。,0,7.973564814814814,15561.272727272728,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
224092059,1676525590,1000619213,2023注安管理【考点必背】名师韩坤15,1675946492,1675946492,217,职业职场,3,0,0,0,0,1,0,0,153,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,153.0,3.0,17094.0,373.0,-0.002680965147453083,-0.002680965147453083,1,。,0,6.702523148148148,313.6666666666667,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
224094049,1676525521,1000650359,电影院断网续集,1675948911,1675948911,502,职业职场,2,289,194,186,0,2726,204,37,49542,1,0,289.0,196.0,0.0,187.0,2751.0,205.0,37.0,50320.0,6.0,163657.0,99.0,-0.010101010101010102,-0.010101010101010102,0,。,0,6.6737268518518515,1.0,12,1,2.246153846153846,8.153846153846153,False,1,0,1,0,1,0,1,0,1,0,0,1
224095527,1676525092,1001232982,裸考事业编之后，我才知道我的梦该醒了...,1675995030,1675995031,266,职业职场,10,0,0,3,0,3,7,1,239,1,0,0.0,0.0,0.0,4.0,4.0,7.0,1.0,255.0,2.0,28.0,10.0,-0.1,-0.1,0,。,0,6.134976851851852,10556.2,0,0,0.75,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1
224095910,1676526417,1000216760,丛台区注册公司名称核准的新规定,1675928773,1675928773,71,职业职场,5,0,0,0,0,0,0,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,46.0,-0.021739130434782608,-0.021739130434782608,1,。,0,6.917175925925926,4.6,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
224100191,1676517783,999113457,霍老师的财务管理课程,1676206800,1675857844,87,职业职场,4,0,0,0,0,0,1,0,44,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,44.0,2.0,10221.0,514.0,-0.0019455252918287938,-0.0019455252918287938,0,。,0,3.599340277777778,33318.0,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1
224100392,1676527957,999822448,16-13 技术方案现金流量表的编制 一建 工程经济,1675911354,1675911354,62,职业职场,11,0,0,0,0,0,0,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1917.0,242.0,-0.004132231404958678,-0.004132231404958678,1,。,0,7.136608796296296,15560.545454545454,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
224100402,1676511186,1000356913,全国2022年8月原油产量数据,1676430600,1675950271,89,职业职场,5,0,0,0,0,0,0,0,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,39.0,54.0,-0.018518518518518517,-0.018518518518518517,0,。,0,0.9327083333333334,335.8,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1
224100420,1676528784,998831135,国家会看在疫情上放过企业吗,1675859400,1675852284,65,职业职场,4,0,0,0,0,0,0,0,69,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,554.0,155.0,-0.0064516129032258064,-0.0064516129032258064,0,。,0,7.7475,22667.0,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1
224100630,1676525299,999982407,张雪峰，应届生的身份，如同女生处子之身，何其珍贵。,1675980000,1675918416,107,职业职场,8,2,0,4,0,6,0,5,266,1,0,2.0,0.0,0.0,4.0,6.0,0.0,5.0,284.0,4.0,5059.0,407.0,-0.002457002457002457,-0.002457002457002457,0,。,0,6.311331018518518,26493.5,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1
224100748,1676529567,998758057,结构化面试答题示范之社会热点2.08,1675842318,1675842318,216,职业职场,7,0,0,0,0,3,0,1,51,1,0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,52.0,2.0,2596.0,290.0,-0.0034482758620689655,-0.0034482758620689655,0,。,0,7.954270833333333,5622.428571428572,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1
224103614,1676522487,1000340006,2023年2月9日吉林省白城市基层专干面试题参考答案,1676088000,1675933529,72,职业职场,6,0,0,0,0,0,0,0,37,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,3.0,4690.0,651.0,-0.0015360983102918587,-0.0015360983102918587,0,。,0,5.028784722222222,16137.5,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1
224104494,1676524286,999233434,工厂老板玩套路，一小时低于80块钱我就不给他招人,1676008800,1675892876,232,职业职场,1,0,0,0,0,1,0,0,110,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,112.0,2.0,6.0,30.0,-0.03333333333333333,-0.03333333333333333,0,。,0,5.966273148148148,1.0,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1
224104681,1676526704,1000131340,丛台区代理记账公司做账的全套流程,1675924730,1675924730,92,职业职场,5,0,0,0,0,0,0,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,44.0,-0.022727272727272728,-0.022727272727272728,1,。,0,6.967291666666667,65.6,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
224105231,1676513438,1000414126,Word常用技巧：为什么表格中间会断开？,1676361600,1675950012,193,职业职场,5,0,0,1,0,3,0,2,30,1,0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,41.0,3.0,9125.0,85.0,-0.011764705882352941,-0.011764705882352941,0,？,0,1.7573842592592592,116.4,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,0,0,1,1
224106910,1676525510,1000201600,绩效管理丨HR如何制定出好的OKR目标（实操课程免费分享学习）,1675949400,1675927944,607,职业职场,10,9,0,95,0,25,0,7,932,1,0,9.0,0.0,0.0,99.0,25.0,0.0,7.0,971.0,4.0,12228.0,201.0,-0.004975124378109453,-0.004975124378109453,1,。,0,6.667939814814815,188942.7,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
224108875,1676527972,999799498,【热点】我怎么看普通人怎么抓住ChatGPT 这个风口？,1675911094,1675911094,104,职业职场,6,0,0,0,0,0,0,0,26,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,4.0,268.0,988.0,-0.0010121457489878543,-0.0010121457489878543,0,？,0,7.1397916666666665,22698.166666666668,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,0,0,1,1
224109207,1676525517,1000678745,很苦逼，要放弃吗？,1675948964,1675948964,68,职业职场,10,0,0,0,0,1,1,0,84,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,86.0,3.0,8378.0,61.0,-0.01639344262295082,-0.01639344262295082,1,？,0,6.673067129629629,14289.7,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,0,0,1,1
224112003,1676525196,1001153836,D071.自然通风,1675989559,1675989559,927,职业职场,2,0,0,0,0,0,0,0,26,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,3.0,7464.0,919.0,-0.001088139281828074,-0.001088139281828074,0,。,0,6.199502314814815,11.5,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1
224113652,1676529428,998829160,这个300块钱一小时的工作，居然很多人都不知道，在家就可以做，新手小白易上手！,1675845381,1675845381,171,职业职场,10,2,19,25,0,22,11,21,294,1,0,2.0,19.0,0.0,25.0,22.0,11.0,21.0,295.0,2.0,6.0,1.0,-1.0,-1.0,0,！,0,7.917210648148148,171124.9,4,4,2.75,1.5,False,1,0,1,0,1,0,1,0,0,1,0,1
224114120,1676528837,999107792,【银行柜员日常】即将外派轮岗，再疲惫也感觉可以忍忍,1675858339,1675858339,141,职业职场,5,2,0,0,0,19,4,1,1389,1,0,2.0,0.0,0.0,0.0,19.0,5.0,2.0,1682.0,4.0,588.0,69.0,-0.014492753623188406,-0.014492753623188406,0,。,0,7.760393518518518,90469.6,0,0,0.0,1.5,False,1,0,1,0,1,0,1,0,1,0,0,1
224115539,1676528023,999753953,你连会计实操、税务筹划都不会，资格证又没有，凭什么要月薪10k？,1675909446,1675909447,430,职业职场,9,10,2,112,0,49,32,4,3781,1,0,10.0,2.0,0.0,115.0,52.0,32.0,5.0,3939.0,2.0,38.0,2.0,-0.5,-0.5,0,？,0,7.159456018518519,718.8888888888889,0,0,1.7142857142857142,1.6428571428571428,False,1,0,1,0,1,0,1,0,0,0,1,1
224115562,1676525244,997954664,081-082 设置单元格数值输入范围、限定单元格输入小数不超过2位,1675987200,1675784833,243,职业职场,3,0,0,0,0,0,0,0,10,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,10.0,45.0,-0.022222222222222223,-0.022222222222222223,0,。,0,6.227361111111111,123.66666666666667,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1
224117985,1676524736,1001232498,菲迪克施工合同条件20230210,1675998338,1675998338,529,职业职场,5,0,0,0,0,0,0,0,13,1,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,15.0,6.0,187.0,126.0,-0.007936507936507936,-0.007936507936507936,0,。,0,6.092569444444444,342434.8,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1
224118787,1676529622,998717357,一建 工程经济 技术方案经济效果评价4-20,1675840732,1675840732,161,职业职场,11,0,0,0,0,1,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,1917.0,242.0,-0.004132231404958678,-0.004132231404958678,1,。,0,7.973263888888889,15561.272727272728,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
