video_aid,爬取时间,video_cid,标题,上传时间,审核时间,播放时长,标签分区,标签个数,硬币数,弹幕数,收藏数,历史最高排名,点赞数,评论数,分享数,播放数,是否原创,是否合作,beh_硬币数,beh_弹幕数,beh_点踩数,beh_收藏数,beh_点赞数,beh_评论数,beh_分享数,beh_播放数,up等级,up粉丝数,up投稿数,up平均每个视频播放量,up平均每个视频点赞数,有无简介,标题样式,有无广告,存留时长,平均标签订阅数,up在最热前500条评论的回复数,up在最热前500条评论的点赞数,最热前500条评论中平均每条评论的回复数,最热前500条评论中平均每条评论的点赞数,是否周末,是否原创_1,是否原创_2,是否合作_0,是否合作_1,有无简介_0,有无简介_1,有无广告_0,有无广告_1,标题样式_。,标题样式_！,标题样式_？,是否周末_False
266508750,1676456452,998763564,二次元小姐姐拯救流浪老哥,1675851344,1675832080,1111,出行,11,10438,15344,7435,93,36680,4246,10257,1622328,1,0,10557.0,15569.0,0.0,7543.0,37213.0,4283.0,10455.0,1664134.0,6,1407809,479,-0.0020876826722338203,-0.0020876826722338203,1,。,0,7.003564814814815,55630.27272727273,16,18,4.709418837675351,118.54509018036072,False,1,0,1,0,0,1,1,0,1,0,0,1
266515066,1676456522,1000348506,ADC：下路对决胜负只在一念之间,1675934239,1675934240,122,电子竞技,10,11047,233,2173,0,98056,414,716,1100097,1,0,11313.0,239.0,0.0,2239.0,99809.0,420.0,724.0,1124763.0,6,164498,191,-0.005235602094240838,-0.005235602094240838,1,。,0,6.0449421296296295,173995.9,9,2,2.1506849315068495,18.86986301369863,False,1,0,1,0,0,1,1,0,1,0,0,1
266560120,1676455327,999101429,《无痛攒钱》第一招！,1675857478,1675857478,63,穿搭,7,1968,158,18266,0,52932,890,4122,608873,1,0,2065.0,164.0,0.0,19110.0,54972.0,917.0,4300.0,633831.0,6,157359,170,-0.0058823529411764705,-0.0058823529411764705,0,！,0,6.919548611111111,180131.85714285713,10,13,0.7555110220440882,21.04208416833667,False,1,0,1,0,1,0,1,0,0,1,0,1
266568153,1676454179,1000279565,谁要来预订我的情人节档期,1675932764,1675932764,186,搞笑,10,15405,3565,4394,38,129404,2740,3358,1562885,1,1,15641.0,3601.0,0.0,4585.0,131374.0,2765.0,3396.0,1612800.0,6,1411248,251,-0.00398406374501992,-0.00398406374501992,0,。,0,6.034895833333334,44746.2,2,0,1.254509018036072,42.13627254509018,False,1,0,0,1,1,0,1,0,1,0,0,1
266576262,1676454143,1000561734,点了一道隐藏甜品，被全场围观。舒芙蕾，桌边火焰，这哪是港式甜品，明明是法餐嘛！,1675943865,1675943865,203,美食侦探,7,711,148,5027,0,36664,210,1108,579415,1,0,772.0,156.0,0.0,5432.0,38796.0,212.0,1167.0,611870.0,6,294938,246,-0.0040650406504065045,-0.0040650406504065045,1,！,0,5.905995370370371,304837.85714285716,0,0,0.9217391304347826,90.28695652173913,False,1,0,1,0,0,1,1,0,0,1,0,1
266578364,1676451273,999018478,歪果仁听宋雨琦说英语，学霸不自信的原因！,1675856987,1675856987,141,校园学习,11,1205,322,5664,0,41533,412,273,655522,1,0,1237.0,333.0,0.0,5915.0,43520.0,421.0,290.0,691234.0,6,1682892,269,-0.0037174721189591076,-0.0037174721189591076,0,！,0,6.878310185185185,281154.9090909091,0,0,0.8907563025210085,111.24789915966386,False,1,0,1,0,1,0,1,0,0,1,0,1
266601572,1676450444,1001145926,【原神】摆 拍 狂 魔 PLUS,1676000100,1675992930,321,手机游戏,11,8003,966,14403,0,45817,253,5307,310439,1,0,8439.0,993.0,0.0,15220.0,47502.0,271.0,5598.0,324885.0,6,229154,174,-0.005747126436781609,-0.005747126436781609,1,。,0,5.212314814814815,379837.54545454547,6,45,0.31666666666666665,8.88888888888889,False,1,0,1,0,0,1,1,0,1,0,0,1
266624936,1676447231,1003134599,【秒杀拖延的行为心理学】＃你可能错过的良心推荐,1675852841,1675852841,502,社科·法律·心理,9,6762,380,9344,0,8891,361,958,168218,1,0,7191.0,395.0,0.0,9974.0,9537.0,385.0,1018.0,176961.0,6,25943,9,-0.1111111111111111,-0.1111111111111111,1,。,0,6.879513888888889,228209.22222222222,47,5,0.6756756756756757,5.608108108108108,False,1,0,1,0,0,1,1,0,1,0,0,1
266632583,1676447975,1003436019,都说我像《星期三》的女主角，真的像吗？,1676109000,1676095814,405,搞笑,7,5803,1326,2366,0,43822,705,777,311871,1,0,5970.0,1362.0,0.0,2447.0,45429.0,719.0,803.0,326674.0,6,3400268,330,-0.0030303030303030303,-0.0030303030303030303,1,？,0,3.923321759259259,439853.0,1,0,0.2565130260521042,23.06613226452906,False,1,0,1,0,0,1,1,0,0,0,1,1
266633227,1676449646,1003748745,《柯南》暴力手法，一招便把人挂在塔尖上！,1676128928,1676128928,213,动漫杂谈,6,3041,846,10345,44,101674,474,1624,1239718,1,0,3147.0,794.0,0.0,11202.0,103371.0,435.0,1664.0,1287773.0,6,350023,239,-0.0041841004184100415,-0.0041841004184100415,1,！,0,3.712013888888889,620333.5,0,0,0.7266666666666667,18.14666666666667,False,1,0,1,0,0,1,1,0,0,1,0,1
266642142,1676447921,1002952859,【王维MBTI】16人格被表白的表现| 情人节快乐 | 全员向动画,1676109600,1676094080,962,短片·手书·配音,11,6193,4373,6769,0,25918,2104,5776,278459,1,0,6428.0,4614.0,0.0,7284.0,27561.0,2175.0,6152.0,299675.0,5,76282,5,-0.2,-0.2,1,。,0,3.915752314814815,287702.7272727273,0,0,2.476,50.534,False,1,0,1,0,0,1,1,0,1,0,0,1
266651878,1676451232,1001797931,如何10秒逼疯小学生？！,1676021225,1676021225,369,美食制作,12,1576,1316,8499,0,36144,514,1033,847443,1,0,1643.0,1351.0,0.0,8829.0,37125.0,526.0,1079.0,880280.0,6,2440861,1118,-0.0008944543828264759,-0.0008944543828264759,0,？,0,4.97693287037037,188324.25,11,2,0.5346820809248555,21.491329479768787,False,1,0,1,0,1,0,1,0,0,0,1,1
266656509,1676447551,1004465539,【戴建业】不真诚没有朋友，不斗争会被欺负。如何与世界相处（下）,1676182595,1676182595,830,人文历史,9,6395,896,6509,0,17074,527,1401,290968,1,0,6847.0,950.0,0.0,7216.0,18228.0,556.0,1551.0,320623.0,6,3585796,239,-0.0041841004184100415,-0.0041841004184100415,1,。,0,3.0666203703703703,9949.888888888889,0,0,0.7617647058823529,13.608823529411765,False,1,0,1,0,0,1,1,0,1,0,0,1
266661708,1676455161,1001444799,美国最贵牛排店VS最便宜牛排！！价格相差40倍，值得吗？,1676022291,1676011351,618,美食侦探,11,42439,10067,10650,30,120291,1563,1544,2002295,1,0,43355.0,10226.0,0.0,10900.0,122330.0,1603.0,1593.0,2051368.0,6,2413797,237,-0.004219409282700422,-0.004219409282700422,1,？,0,5.0100694444444445,299535.8181818182,6,6,1.845691382765531,21.360721442885772,False,1,0,1,0,0,1,1,0,0,0,1,1
266665689,1676449837,1001417984,“花儿为什么那样红？”,1676021400,1676004382,92,日常,4,36600,1952,40534,11,284383,1232,1939,1077733,1,0,38741.0,2029.0,0.0,43584.0,297857.0,1280.0,2025.0,1150322.0,6,16197,51,-0.0196078431372549,-0.0196078431372549,0,？,0,4.9587615740740745,50385.5,4,7,1.458,102.744,False,1,0,1,0,1,0,1,0,0,0,1,1
266666136,1676453827,1002000690,抬走，下一个是谁？,1676029893,1676029893,73,电子竞技,7,7695,322,9977,0,102212,541,2038,902482,1,0,8303.0,348.0,0.0,10958.0,110147.0,566.0,2280.0,983057.0,6,856418,52,-0.019230769230769232,-0.019230769230769232,0,？,0,4.906643518518519,165146.57142857142,0,0,0.3325301204819277,8.291566265060242,False,1,0,1,0,1,0,1,0,0,0,1,1
266682031,1676453411,1004205166,深圳网友在火锅店买到蓝环章鱼？食用可致人丧命！毒性吊打太攀蛇！,1676284200,1676171592,391,科学科普,11,4040,693,2205,0,30730,897,860,541327,1,0,4231.0,733.0,0.0,2360.0,32163.0,921.0,904.0,571180.0,6,818460,150,-0.006666666666666667,-0.006666666666666667,1,？,0,1.9584606481481481,271919.7272727273,26,1,2.0289389067524115,29.739549839228296,False,1,0,1,0,0,1,1,0,0,0,1,1
266693276,1676452408,1002218959,原来比地狱悲惨的竟是人间！明明自己过得不如人意，却见不得这人间疾苦,1676040582,1676040582,376,日常,8,1544,711,2214,0,7738,759,641,360914,1,0,2343.0,917.0,0.0,3419.0,11859.0,1059.0,956.0,497630.0,4,1450,134,-0.007462686567164179,-0.007462686567164179,0,！,0,4.76650462962963,20162.75,0,0,1.04337899543379,9.463470319634704,False,1,0,1,0,1,0,1,0,0,1,0,1
266718158,1676453222,1001854369,这 是......转 生 大 肠,1676023025,1676023025,207,短片·手书·配音,9,63234,2532,28348,10,153649,2599,29267,1730638,1,0,65181.0,2593.0,0.0,29652.0,157698.0,2646.0,30449.0,1809838.0,6,1519585,67,-0.014925373134328358,-0.014925373134328358,1,。,0,4.979131944444444,602536.1111111111,0,0,1.25,73.582,False,1,0,1,0,0,1,1,0,1,0,0,1
266730290,1676453774,1003439546,就挺下饭的,1676127626,1676127626,137,美食侦探,5,704,1935,3011,0,55748,1837,1365,1403594,1,0,750.0,2060.0,0.0,3269.0,59933.0,1947.0,1499.0,1529380.0,5,83509,164,-0.006097560975609756,-0.006097560975609756,0,。,0,3.774861111111111,517127.6,0,0,1.454,49.638,False,1,0,1,0,1,0,1,0,1,0,0,1
266742064,1676449136,1001667768,我找到了中国最像流浪地球的地方！,1676026800,1676020290,779,出行,11,13941,2168,9568,0,32138,639,5153,585090,1,0,14714.0,2243.0,0.0,10270.0,33495.0,667.0,5408.0,608160.0,6,198839,16,-0.0625,-0.0625,1,！,0,4.888148148148148,86188.45454545454,16,21,0.5522041763341067,23.754060324825986,False,1,0,1,0,0,1,1,0,0,1,0,1
266742588,1676450906,1003342481,这游戏总不能是个音游吧？,1676110393,1676032866,344,网络游戏,5,33593,835,27391,26,93087,1803,11406,764157,1,0,34792.0,855.0,0.0,28537.0,95387.0,1840.0,11784.0,787968.0,6,150991,144,-0.006944444444444444,-0.006944444444444444,1,？,0,3.941122685185185,30921.8,0,2,1.472,79.994,False,1,0,1,0,0,1,1,0,0,0,1,1
266756516,1676451793,1007669222,可以占用你1分钟🥺看看我12套JK制服吗,1676369567,1676369567,70,穿搭,6,14063,256,12051,0,53027,996,3962,447101,1,0,16520.0,296.0,0.0,14772.0,66071.0,1091.0,4748.0,544057.0,6,1653923,49,-0.02040816326530612,-0.02040816326530612,1,。,0,0.9516898148148148,297719.3333333333,2,0,0.41282565130260523,10.647294589178356,False,1,0,1,0,0,1,1,0,1,0,0,1
266760216,1676453246,1005714629,当你要放弃时，看看这俩犟种,1676260120,1676260120,349,汪星人,11,1108,1756,3281,0,19466,1082,3214,302882,1,0,1124.0,1774.0,0.0,3322.0,19599.0,1096.0,3268.0,306682.0,4,2711,201,-0.004975124378109453,-0.004975124378109453,1,。,0,2.2352546296296296,396687.0909090909,1,1,1.132,20.19,False,1,0,1,0,0,1,1,0,1,0,0,1
266760291,1676452587,1004810235,高考改革？纯属扯淡！官方发布？并没有！【学过石油的语文老师】,1676376000,1676201814,659,校园学习,7,7259,809,3228,0,16347,881,5837,179324,1,0,10082.0,993.0,0.0,4614.0,22325.0,1097.0,8470.0,272781.0,6,4117968,342,-0.0029239766081871343,-0.0029239766081871343,1,？,0,0.8864236111111111,254.42857142857142,0,1,0.968,32.252,False,1,0,1,0,0,1,1,0,0,0,1,1
266765446,1676455660,1006291160,【原神】4分钟用音乐回顾2022年度剧情，哪首动了你的DNA？,1676346300,1676295795,300,演奏,10,4576,700,1736,0,6639,179,298,39879,1,0,5671.0,732.0,0.0,2202.0,8121.0,202.0,370.0,53275.0,6,187035,378,-0.0026455026455026454,-0.0026455026455026454,1,？,0,1.2657407407407408,193843.5,6,1,0.20422535211267606,4.380281690140845,False,1,0,1,0,0,1,1,0,0,0,1,1
266768256,1676450995,1005773020,生活一眼望到头？去完成30个全新自我挑战吧！,1676270400,1676263510,539,日常,11,4072,793,2768,0,16280,388,457,147851,1,0,4470.0,827.0,0.0,3097.0,17808.0,413.0,531.0,169948.0,6,2020983,125,-0.008,-0.008,1,？,0,2.0902199074074073,51827.63636363636,1,3,0.32996632996632996,17.488215488215488,False,1,0,1,0,0,1,1,0,0,0,1,1
266776898,1676449373,1006183171,英国人第一次吹笛子，原来不是直接往里吹气啊,1676368800,1676282413,722,音乐综合,2,5446,1054,672,0,12262,386,89,138999,1,0,7031.0,1310.0,0.0,867.0,16059.0,470.0,116.0,203371.0,6,777250,97,-0.010309278350515464,-0.010309278350515464,1,。,0,0.9325578703703704,525.5,5,2,0.512,13.62,False,1,0,1,0,0,1,1,0,1,0,0,1
266777938,1676453439,1007710108,【情人节快乐】这么可爱真是抱歉🥺/東雪蓮(cover),1676372224,1676372224,218,翻唱,4,2956,168,2856,0,9719,2304,5751,158386,1,0,3636.0,225.0,0.0,3693.0,12390.0,2721.0,6863.0,201294.0,6,457747,83,-0.012048192771084338,-0.012048192771084338,1,。,0,0.9399884259259259,109562.0,0,0,2.152,22.132,False,1,0,1,0,0,1,1,0,1,0,0,1
266781186,1676447650,1007545079,香港美食吃透透，平民菜市场vs高档日料店，大家更喜欢哪一个呢？,1676367166,1676367167,672,美食侦探,12,2764,4338,1375,0,13081,1276,1327,316495,1,0,3285.0,5327.0,0.0,1536.0,16103.0,1490.0,1732.0,441405.0,6,1407809,479,-0.0020876826722338203,-0.0020876826722338203,0,？,0,0.9315277777777777,189789.66666666666,18,33,1.578,21.786,False,1,0,1,0,1,0,1,0,0,0,1,1
266781808,1676457115,1004846186,以后再也不嘴硬了,1676198851,1676198851,121,电子竞技,4,1908,245,1558,0,47326,518,469,551855,1,0,1990.0,259.0,0.0,1678.0,49568.0,538.0,493.0,581746.0,6,567599,41,-0.024390243902439025,-0.024390243902439025,0,。,0,2.9891666666666667,1093446.0,1,0,0.4555256064690027,8.668463611859838,False,1,0,1,0,1,0,1,0,1,0,0,1
266783324,1676450691,1007417877,【原神整活】刻晴：再多一眼看一眼“你”就会爆炸！,1676358493,1676358493,292,手机游戏,10,2614,674,1814,0,22596,392,485,200683,1,0,3101.0,768.0,0.0,2364.0,27670.0,454.0,632.0,288277.0,6,1620569,1203,-0.0008312551953449709,-0.0008312551953449709,1,！,0,1.0671064814814815,398557.8,0,2,0.9262672811059908,16.732718894009217,False,1,0,1,0,0,1,1,0,0,1,0,1
266788725,1676449379,1007190326,情人节的情侣，真该死啊！,1676348976,1676348013,300,搞笑,11,14744,1861,9191,37,87898,1395,11469,803266,1,1,16739.0,2021.0,0.0,20171.0,99322.0,1473.0,12916.0,944312.0,6,5294624,217,-0.004608294930875576,-0.004608294930875576,1,！,0,1.1620717592592593,295076.8181818182,2,2,0.4649298597194389,31.897795591182366,False,1,0,0,1,0,1,1,0,0,1,0,1
266791451,1676448460,1006298442,“其实早就不顺路了，是我非要看能走到哪一步。”,1676286515,1676286515,90,电子竞技,4,1290,196,1222,0,21870,609,566,238513,1,0,1368.0,201.0,0.0,1327.0,22988.0,625.0,610.0,257676.0,6,652587,189,-0.005291005291005291,-0.005291005291005291,1,。,0,1.8743634259259259,431804.5,0,0,1.244299674267101,20.1628664495114,False,1,0,1,0,0,1,1,0,1,0,0,1
266797721,1676453706,1006098865,这些是专为女人设下的陷阱，别跳！【国际月经简报·ep12】,1676286000,1676277741,573,人文历史,11,16962,702,5861,0,25826,544,2585,212121,1,0,19027.0,773.0,0.0,6614.0,28916.0,558.0,2960.0,237163.0,6,482561,221,-0.004524886877828055,-0.004524886877828055,1,！,0,1.9410416666666668,92322.45454545454,0,0,7.114285714285714,107.4095238095238,False,1,0,1,0,0,1,1,0,0,1,0,1
266797784,1676448327,1007302360,《 情 人 节 限 定 版 胡 桃 》,1676367480,1676355352,108,搞笑,8,3586,345,2880,0,33319,642,1679,254424,1,0,4217.0,394.0,0.0,3620.0,40289.0,699.0,1890.0,321342.0,6,3511839,269,-0.0037174721189591076,-0.0037174721189591076,1,。,0,0.9357291666666666,159351.375,0,0,1.0743801652892562,25.90082644628099,False,1,0,1,0,0,1,1,0,1,0,0,1
266799685,1676451911,1007621987,情人节快乐～（查理苏COS）,1676369799,1676369800,91,仿妆cos,8,11847,721,4190,0,50979,978,3994,164554,1,0,15514.0,840.0,0.0,5747.0,73241.0,1117.0,5076.0,220607.0,6,1356718,227,-0.004405286343612335,-0.004405286343612335,1,。,0,0.9503703703703704,32967.375,0,0,0.14,19.046,False,1,0,1,0,0,1,1,0,1,0,0,1
266800839,1676450609,1004701999,超人强和鸡鸡爆被削的太废了，夫妻联手打不过一个配角！,1676193152,1676193152,187,动漫杂谈,7,496,539,1387,0,17780,577,249,305631,1,0,607.0,553.0,0.0,2647.0,18994.0,584.0,268.0,390579.0,6,791164,189,-0.005291005291005291,-0.005291005291005291,0,！,0,2.9798263888888887,73607.85714285714,0,0,1.0639269406392695,11.205479452054794,False,1,0,1,0,1,0,1,0,0,1,0,1
266804626,1676453645,1007435665,当福州三坊七巷街头响起了k-on！,1676366400,1676359397,204,音乐现场,12,1739,135,825,0,4640,381,625,50257,1,0,3577.0,282.0,0.0,1792.0,9754.0,650.0,1339.0,107035.0,6,74269,256,-0.00390625,-0.00390625,1,！,0,1.0097800925925926,23510.416666666668,21,46,0.36666666666666664,6.859259259259259,False,1,0,1,0,0,1,1,0,0,1,0,1
266812970,1676446739,1006347215,《铁路沿线》：9岁就出来要饭，23年前的中国“丐帮”令人唏嘘！,1676289935,1676289935,746,影视杂谈,8,4765,1424,9952,75,55967,1541,1768,707729,1,0,12210.0,4038.0,0.0,23076.0,130141.0,3500.0,4574.0,1647228.0,6,187164,324,-0.0030864197530864196,-0.0030864197530864196,1,！,0,1.814861111111111,174264.625,0,0,2.946,42.674,False,1,0,1,0,0,1,1,0,0,1,0,1
266816095,1676448320,1007308716,美国真去过月球？登月背后的故事！从把人当烟花放到人类的一大步中间发生了什么？,1676354178,1676354178,1394,人文历史,6,1410,995,1248,0,8162,901,98,116596,1,0,1764.0,1455.0,0.0,1498.0,10287.0,1160.0,147.0,168803.0,6,1667908,355,-0.0028169014084507044,-0.0028169014084507044,0,？,0,1.0896064814814814,392220.3333333333,1,0,3.5324675324675323,13.454545454545455,False,1,0,1,0,1,0,1,0,0,0,1,1
266821857,1676449098,1006263459,「3D裸眼X深海 」用裸眼3D技术，带你感受深海的惊艳 【横屏观看效果更佳】,1676285140,1676285140,85,影视剪辑,12,2264,547,2476,0,8528,360,604,73392,1,0,3033.0,569.0,0.0,3183.0,10698.0,417.0,774.0,96040.0,4,344,40,-0.025,-0.025,1,。,0,1.897662037037037,56458.5,106,44,1.9504132231404958,15.330578512396695,False,1,0,1,0,0,1,1,0,1,0,0,1
266823202,1676447621,1005468334,笑容没有消失，只是转移到了我的脸上:D【鹅鸭杀】,1676257200,1676244692,501,单机游戏,8,4166,688,1333,0,18237,273,300,283706,1,0,4276.0,707.0,0.0,1382.0,18888.0,277.0,310.0,304534.0,6,1232685,117,-0.008547008547008548,-0.008547008547008548,1,。,0,2.203946759259259,362926.0,0,0,0.5585106382978723,15.952127659574469,False,1,0,1,0,0,1,1,0,1,0,0,1
266825729,1676450391,1006228094,0.01秒瞬杀！对手：啊？我满血啊！你这是什么套路？？？,1676285509,1676285509,346,电子竞技,10,21885,1807,3422,84,60498,1556,1133,574714,1,0,23047.0,1867.0,0.0,3596.0,63855.0,1599.0,1186.0,615583.0,6,1886626,213,-0.004694835680751174,-0.004694835680751174,1,？,0,1.9083564814814815,444340.7,0,0,0.942,13.084,False,1,0,1,0,0,1,1,0,0,0,1,1
266833932,1676456775,1006668744,当你把台球练到极致的时候,1676347200,1676303286,64,运动综合,7,2923,1737,5314,69,140825,606,3196,1550943,1,0,3953.0,2375.0,0.0,7438.0,186335.0,772.0,4210.0,2127250.0,6,1090488,282,-0.0035460992907801418,-0.0035460992907801418,1,。,0,1.2682291666666667,1935.142857142857,9,28,0.3117154811715481,39.0418410041841,False,1,0,1,0,0,1,1,0,1,0,0,1
266838139,1676454197,1007374044,"""呐，老师...可以吗"" ♡ 情人节之吻 ♡",1676367000,1676357319,116,宅舞,12,600,282,1826,0,3843,124,495,33003,1,0,993.0,370.0,0.0,3266.0,6257.0,153.0,661.0,53442.0,6,214909,155,-0.0064516129032258064,-0.0064516129032258064,1,。,0,1.009224537037037,78887.16666666667,8,0,0.3163265306122449,4.479591836734694,False,1,0,1,0,0,1,1,0,1,0,0,1
266846543,1676454916,1005700987,我们的目标！把广东吃空！！,1676262665,1676261745,652,出行,12,9724,2323,3147,0,58023,1165,1535,362543,1,0,10257.0,2404.0,0.0,3281.0,61008.0,1208.0,1647.0,385127.0,6,438113,16,-0.0625,-0.0625,1,！,0,2.2251273148148147,561670.6666666666,0,0,0.31,11.288,False,1,0,1,0,0,1,1,0,0,1,0,1
266854577,1676456587,1007109502,极致复古｜情侣装是 西装 X 旗袍,1676368800,1676347353,331,穿搭,8,696,47,968,0,1876,126,472,25878,1,1,984.0,66.0,0.0,1588.0,2846.0,171.0,705.0,44271.0,6,65450,13,-0.07692307692307693,-0.07692307692307693,1,。,0,1.0160532407407408,212716.5,3,2,0.7159090909090909,5.0227272727272725,False,1,0,0,1,0,1,1,0,1,0,0,1
266855658,1676450571,1009004901,小刚到底一共被甩了多少次？看看小刚这些奇葩的恋爱故事,1676374007,1676374007,643,动漫杂谈,10,1811,346,1015,0,6495,215,142,52358,1,0,2164.0,400.0,0.0,1159.0,7510.0,236.0,154.0,64706.0,6,749255,164,-0.006097560975609756,-0.006097560975609756,1,？,0,0.8861574074074074,73339.7,0,0,0.40764331210191085,11.904458598726114,False,1,0,1,0,0,1,1,0,0,0,1,1
266857108,1676447625,1006239594,42万思域TYPE R 在赛道里是这么个感觉,1676343600,1676284054,527,汽车生活,3,1138,2314,656,0,2570,546,1031,57510,1,0,1269.0,2426.0,0.0,743.0,2961.0,659.0,1232.0,72340.0,6,148347,254,-0.003937007874015748,-0.003937007874015748,1,。,0,1.2039930555555556,177190.66666666666,18,2,1.120754716981132,4.215094339622642,False,1,0,1,0,0,1,1,0,1,0,0,1
266857267,1676446226,1006240167,卖伞是怎么做到行业第一的？国货之光有多神秘？天堂伞30年发展史【暗中观察277】IC实验室,1676345700,1676287882,709,人文历史,11,737,1235,2136,0,11851,726,171,202230,1,0,944.0,1334.0,0.0,2304.0,13739.0,833.0,206.0,262880.0,6,2113249,347,-0.002881844380403458,-0.002881844380403458,1,？,0,1.1634953703703703,201455.18181818182,0,0,1.0352303523035231,19.311653116531165,False,1,0,1,0,0,1,1,0,0,0,1,1
266862992,1676446684,1006624625,情人节特辑｜今天也是个浪漫的老兔崽子,1676323200,1676300898,312,人文历史,7,3750,197,2092,0,6555,546,634,110409,1,0,4047.0,208.0,0.0,2376.0,7160.0,572.0,688.0,125655.0,6,163100,80,-0.0125,-0.0125,1,。,0,1.429212962962963,39300.142857142855,5,2,0.46867167919799496,5.323308270676692,False,1,0,1,0,0,1,1,0,1,0,0,1
266863757,1676456954,1007199318,咱们留学生活主打的就是一个生化危机(俄亥俄火车脱轨氯乙烯泄露）,1676348098,1676348098,453,日常,11,632,1350,1012,0,13414,1677,696,262370,1,0,1200.0,2035.0,0.0,1900.0,24397.0,2531.0,1311.0,449073.0,2,946,25,-0.04,-0.04,0,。,0,1.2599074074074075,39336.72727272727,0,2,2.768,77.056,False,1,0,1,0,1,0,1,0,1,0,0,1
