video_aid,爬取时间,video_cid,标题,上传时间,审核时间,播放时长,标签分区,标签个数,硬币数,弹幕数,收藏数,历史最高排名,点赞数,评论数,分享数,播放数,是否原创,是否合作,beh_硬币数,beh_弹幕数,beh_点踩数,beh_收藏数,beh_点赞数,beh_评论数,beh_分享数,beh_播放数,up等级,up粉丝数,up投稿数,up平均每个视频播放量,up平均每个视频点赞数,有无简介,标题样式,有无广告,存留时长,平均标签订阅数,up在最热前500条评论的回复数,up在最热前500条评论的点赞数,最热前500条评论中平均每条评论的回复数,最热前500条评论中平均每条评论的点赞数,是否原创_1,是否原创_2,是否合作_0,是否合作_1,有无简介_0,有无简介_1,有无广告_0,有无广告_1,标题样式_。,标题样式_！,标题样式_？
266497997,1676479241,1002569877,脏脏熊卸妆记,1676023200,1675742869,208,汪星人,5,2020,620,1346,0,35343,908,783,318879,1,0,2079.0,623.0,0.0,1394.0,36520.0,912.0,808.0,328085.0,6,150731,146,-0.00684931506849315,-0.00684931506849315,0,。,0,5.278252314814814,185718.0,7,1,0.12625250501002003,10.460921843687375,1,0,1,0,1,0,1,0,1,0,0
266515066,1676478851,1000348506,ADC：下路对决胜负只在一念之间,1675934239,1675934240,122,电子竞技,10,11141,234,2192,0,98702,416,719,1108679,1,0,11407.0,241.0,0.0,2275.0,100705.0,422.0,728.0,1137290.0,6,164579,191,-0.005235602094240838,-0.005235602094240838,1,。,0,6.30337962962963,173992.9,9,2,2.142857142857143,18.829931972789115,1,0,1,0,0,1,1,0,1,0,0
266568153,1676485203,1000279565,谁要来预订我的情人节档期,1675932764,1675932764,186,搞笑,10,15531,3581,4550,38,130441,2755,3383,1596573,1,1,15796.0,3620.0,0.0,4670.0,132641.0,2776.0,3419.0,1635024.0,6,1411331,251,-0.00398406374501992,-0.00398406374501992,0,。,0,6.393969907407407,44746.1,2,0,1.2585170340681362,42.55110220440882,1,0,0,1,1,0,1,0,1,0,0
266572653,1676475289,1000411641,今天请好兄弟吃西餐~,1675939338,1675939339,83,单机游戏,3,1644,641,23919,0,37022,298,525,1327170,1,0,1663.0,646.0,0.0,25074.0,37546.0,298.0,536.0,1394400.0,6,400793,136,-0.007352941176470588,-0.007352941176470588,1,。,0,6.203136574074074,655.3333333333334,2,0,0.22131147540983606,4.979508196721311,1,0,1,0,0,1,1,0,1,0,0
266576262,1676484746,1000561734,点了一道隐藏甜品，被全场围观。舒芙蕾，桌边火焰，这哪是港式甜品，明明是法餐嘛！,1675943865,1675943865,203,美食侦探,7,745,155,5237,0,37942,210,1142,598783,1,0,792.0,161.0,0.0,5608.0,39809.0,214.0,1189.0,626976.0,6,296408,247,-0.004048582995951417,-0.004048582995951417,1,！,0,6.26019675925926,304839.0,0,0,0.9217391304347826,93.8,1,0,1,0,0,1,1,0,0,1,0
266601572,1676478470,1001145926,【原神】摆 拍 狂 魔 PLUS,1676000100,1675992930,321,手机游戏,11,8239,984,14883,0,46798,262,5475,318457,1,0,8640.0,1117.0,0.0,15593.0,48292.0,280.0,5703.0,331017.0,6,229325,174,-0.005747126436781609,-0.005747126436781609,1,。,0,5.536689814814815,379845.36363636365,6,45,0.30851063829787234,8.96808510638298,1,0,1,0,0,1,1,0,1,0,0
266621528,1676477145,1000354549,我引导chatGPT推导出了黑暗森林法则,1675935686,1675935686,227,小剧场,5,4835,456,8284,0,35981,1407,13623,565176,1,0,5095.0,472.0,0.0,8720.0,37587.0,1437.0,14080.0,585559.0,5,668,5,-0.2,-0.2,1,。,0,6.266886574074074,178436.8,1,3,3.374749498997996,43.09018036072144,1,0,1,0,0,1,1,0,1,0,0
266633195,1676477247,1004327329,“唉，再中二的少年，总有一天也会被现实打败...”,1676176127,1676176127,222,MAD·AMV,10,894,43,1151,0,2868,159,57,24297,1,0,1322.0,90.0,0.0,1935.0,4197.0,228.0,105.0,36049.0,6,161059,67,-0.014925373134328358,-0.014925373134328358,1,。,0,3.4851851851851854,157682.0,9,45,0.8043478260869565,5.684782608695652,1,0,1,0,0,1,1,0,1,0,0
266633227,1676485899,1003748745,《柯南》暴力手法，一招便把人挂在塔尖上！,1676128928,1676128928,213,动漫杂谈,6,3109,805,10978,44,102725,438,1658,1273383,1,0,3235.0,794.0,0.0,12239.0,104275.0,437.0,1680.0,1335584.0,6,350938,239,-0.0041841004184100415,-0.0041841004184100415,1,！,0,4.131608796296296,620330.6666666666,0,0,0.7317073170731707,19.191637630662022,1,0,1,0,0,1,1,0,0,1,0
266634081,1676475968,1002544977,你抄我们视频，我们给你联姻！,1676116740,1676066769,148,小剧场,7,744,105,1801,0,39916,237,44,489537,1,0,775.0,108.0,0.0,1944.0,42683.0,249.0,47.0,526968.0,5,50766,218,-0.0045871559633027525,-0.0045871559633027525,0,！,0,4.157731481481481,82125.0,2,0,0.6883116883116883,58.96103896103896,1,0,1,0,1,0,1,0,0,1,0
266642142,1676478856,1002952859,【王维MBTI】16人格被表白的表现| 情人节快乐 | 全员向动画,1676109600,1676094080,962,短片·手书·配音,11,6324,4490,7073,0,26838,2139,5991,290026,1,0,6528.0,4707.0,0.0,7519.0,28482.0,2213.0,6328.0,310596.0,5,77143,5,-0.2,-0.2,1,。,0,4.273796296296296,287701.54545454547,0,0,2.52,52.406,1,0,1,0,0,1,1,0,1,0,0
266656448,1676483348,1003369115,要学向量别害怕！20分钟过完基础！|神奇小猪,1676112578,1676112578,1392,校园学习,9,2636,1296,4170,0,11811,492,687,140628,1,0,2877.0,1413.0,0.0,4549.0,12492.0,501.0,750.0,156332.0,6,7833542,501,-0.001996007984031936,-0.001996007984031936,1,！,0,4.2913194444444445,244041.22222222222,1,0,0.7836879432624113,7.560283687943262,1,0,1,0,0,1,1,0,0,1,0
266656509,1676486042,1004465539,【戴建业】不真诚没有朋友，不斗争会被欺负。如何与世界相处（下）,1676182595,1676182595,830,人文历史,9,6620,921,6904,0,17713,542,1483,306584,1,0,7093.0,982.0,0.0,7573.0,18818.0,576.0,1618.0,337699.0,6,3587534,239,-0.0041841004184100415,-0.0041841004184100415,1,。,0,3.5121180555555553,9950.111111111111,0,0,0.7745664739884393,13.945086705202312,1,0,1,0,0,1,1,0,1,0,0
266661708,1676475863,1001444799,美国最贵牛排店VS最便宜牛排！！价格相差40倍，值得吗？,1676022291,1676011351,618,美食侦探,11,42871,10133,10805,30,121295,1580,1567,2029213,1,0,43722.0,10295.0,0.0,11002.0,123217.0,1606.0,1609.0,2072976.0,6,2414152,237,-0.004219409282700422,-0.004219409282700422,1,？,0,5.249675925925926,299543.2727272727,6,6,1.871743486973948,21.635270541082164,1,0,1,0,0,1,1,0,0,0,1
266665689,1676480696,1001417984,“花儿为什么那样红？”,1676021400,1676004382,92,日常,4,38307,2014,42916,11,295212,1268,2006,1135446,1,0,39911.0,2080.0,0.0,45302.0,304472.0,1293.0,2072.0,1186264.0,6,16485,52,-0.019230769230769232,-0.019230769230769232,0,？,0,5.315925925925926,50384.25,4,7,1.508,107.086,1,0,1,0,1,0,1,0,0,0,1
266666136,1676483503,1002000690,抬走，下一个是谁？,1676029893,1676029893,73,电子竞技,7,7999,337,10544,0,106698,556,2158,941544,1,0,8692.0,355.0,0.0,11628.0,114388.0,574.0,2395.0,1029341.0,6,857545,52,-0.019230769230769232,-0.019230769230769232,0,？,0,5.250115740740741,165144.85714285713,0,0,0.33021077283372363,8.604215456674472,1,0,1,0,1,0,1,0,0,0,1
266682031,1676476180,1004205166,深圳网友在火锅店买到蓝环章鱼？食用可致人丧命！毒性吊打太攀蛇！,1676284200,1676171592,391,科学科普,11,4158,702,2318,0,31592,913,887,558982,1,0,4292.0,754.0,0.0,2414.0,32557.0,930.0,912.0,578648.0,6,818538,150,-0.006666666666666667,-0.006666666666666667,1,？,0,2.2219907407407407,271921.1818181818,26,1,2.0348101265822787,30.253164556962027,1,0,1,0,0,1,1,0,0,0,1
266718158,1676483233,1001854369,这 是......转 生 大 肠,1676023025,1676023025,207,短片·手书·配音,9,64428,2568,29163,10,156070,2628,29947,1779299,1,0,65987.0,2630.0,0.0,30298.0,159463.0,2677.0,30933.0,1842997.0,6,1520523,67,-0.014925373134328358,-0.014925373134328358,1,。,0,5.326481481481482,602537.8888888889,0,0,1.27,74.872,1,0,1,0,0,1,1,0,1,0,0
266730290,1676481006,1003439546,就挺下饭的,1676127626,1676127626,137,美食侦探,5,738,2032,3211,0,59163,1908,1480,1501370,1,0,757.0,2067.0,0.0,3300.0,60313.0,1957.0,1515.0,1546129.0,5,84112,165,-0.006060606060606061,-0.006060606060606061,0,。,0,4.090046296296296,517125.6,0,0,1.518,53.206,1,0,1,0,1,0,1,0,1,0,0
266742064,1676477994,1001667768,我找到了中国最像流浪地球的地方！,1676026800,1676020290,779,出行,11,14454,2211,10043,0,32998,656,5317,601064,1,0,15230.0,2299.0,0.0,10816.0,34377.0,682.0,5571.0,624749.0,6,199100,16,-0.0625,-0.0625,1,！,0,5.222152777777778,86188.72727272728,17,22,0.5626423690205011,23.78132118451025,1,0,1,0,0,1,1,0,0,1,0
266742588,1676483999,1003342481,这游戏总不能是个音游吧？,1676110393,1676032866,344,网络游戏,5,34426,846,28204,26,94658,1822,11653,779528,1,0,35272.0,858.0,0.0,29019.0,96370.0,1854.0,11966.0,798030.0,6,151037,144,-0.006944444444444444,-0.006944444444444444,1,？,0,4.324143518518518,30926.8,0,2,1.496,82.958,1,0,1,0,0,1,1,0,0,0,1
266756516,1676481070,1007669222,可以占用你1分钟🥺看看我12套JK制服吗,1676369567,1676369567,70,穿搭,6,15691,273,13791,0,62255,1064,4496,508902,1,0,17037.0,308.0,0.0,15437.0,68284.0,1106.0,4892.0,563740.0,6,1654391,49,-0.02040816326530612,-0.02040816326530612,1,。,0,1.2905439814814814,297720.1666666667,2,0,0.4729458917835671,12.25250501002004,1,0,1,0,0,1,1,0,1,0,0
266760291,1676480433,1004810235,高考改革？纯属扯淡！官方发布？并没有！【学过石油的语文老师】,1676376000,1676201814,659,校园学习,7,9334,946,4243,0,20779,1041,7867,244712,1,0,10870.0,1051.0,0.0,4948.0,23926.0,1140.0,9209.0,298651.0,6,4122411,342,-0.0029239766081871343,-0.0029239766081871343,1,？,0,1.2087152777777779,254.42857142857142,0,1,1.24,42.28,1,0,1,0,0,1,1,0,0,0,1
266765446,1676478459,1006291160,【原神】4分钟用音乐回顾2022年度剧情，哪首动了你的DNA？,1676346300,1676295795,300,演奏,10,5205,726,1993,0,7477,187,335,47155,1,0,6082.0,739.0,0.0,2376.0,8644.0,209.0,399.0,57040.0,6,187187,378,-0.0026455026455026454,-0.0026455026455026454,1,？,0,1.5296180555555556,193853.8,6,1,0.20134228187919462,4.630872483221476,1,0,1,0,0,1,1,0,0,0,1
266768256,1676478463,1005773020,生活一眼望到头？去完成30个全新自我挑战吧！,1676270400,1676263510,539,日常,11,4322,816,2967,0,17221,403,502,161126,1,0,4625.0,842.0,0.0,3277.0,18390.0,423.0,553.0,177679.0,6,2021846,125,-0.008,-0.008,1,？,0,2.408136574074074,51827.545454545456,1,3,0.3431372549019608,18.27777777777778,1,0,1,0,0,1,1,0,0,0,1
266768798,1676483327,1007667540,我们的行为，只是把客观事实做出了另一种解释...,1676369189,1676369189,158,小剧场,4,780,156,729,0,22366,198,159,190132,1,0,864.0,165.0,0.0,898.0,26961.0,212.0,175.0,234649.0,6,404107,29,-0.034482758620689655,-0.034482758620689655,0,。,0,1.3210416666666667,115089.25,0,1,0.38,45.99333333333333,1,0,1,0,1,0,1,0,1,0,0
266776898,1676482507,1006183171,英国人第一次吹笛子，原来不是直接往里吹气啊,1676368800,1676282413,722,音乐综合,2,6562,1217,811,0,14937,449,112,184135,1,0,7460.0,1378.0,0.0,931.0,17123.0,498.0,124.0,219652.0,6,777840,97,-0.010309278350515464,-0.010309278350515464,1,。,0,1.3160532407407408,525.5,5,2,0.49324324324324326,14.54054054054054,1,0,1,0,0,1,1,0,1,0,0
266777938,1676483445,1007710108,【情人节快乐】这么可爱真是抱歉🥺/東雪蓮(cover),1676372224,1676372224,218,翻唱,4,3418,202,3438,0,11620,2588,6604,186541,1,0,3903.0,234.0,0.0,3999.0,13340.0,2858.0,7175.0,216843.0,6,457987,83,-0.012048192771084338,-0.012048192771084338,1,。,0,1.2872800925925927,109562.25,0,0,2.534,24.972,1,0,1,0,0,1,1,0,1,0,0
266781186,1676481521,1007545079,香港美食吃透透，平民菜市场vs高档日料店，大家更喜欢哪一个呢？,1676367166,1676367167,672,美食侦探,12,3121,4997,1506,0,15245,1444,1614,405222,1,0,3464.0,5695.0,0.0,1611.0,17216.0,1565.0,1891.0,493092.0,6,1410053,479,-0.0020876826722338203,-0.0020876826722338203,0,？,0,1.3235532407407407,189790.0,18,32,1.856,25.476,1,0,1,0,1,0,1,0,0,0,1
266781808,1676477335,1004846186,以后再也不嘴硬了,1676198851,1676198851,121,电子竞技,4,1946,250,1618,0,48359,525,478,564723,1,0,2032.0,263.0,0.0,1781.0,51500.0,557.0,518.0,615756.0,6,567813,41,-0.024390243902439025,-0.024390243902439025,0,。,0,3.2231944444444443,1093435.5,1,0,0.48533333333333334,8.736,1,0,1,0,1,0,1,0,1,0,0
266783324,1676483402,1007417877,【原神整活】刻晴：再多一眼看一眼“你”就会爆炸！,1676358493,1676358493,292,手机游戏,10,2938,727,2137,0,25585,425,569,242132,1,0,3218.0,792.0,0.0,2583.0,29193.0,461.0,664.0,307753.0,6,1620666,1203,-0.0008312551953449709,-0.0008312551953449709,1,！,0,1.4457060185185184,398566.5,0,2,0.9912663755458515,18.724890829694324,1,0,1,0,0,1,1,0,0,1,0
266788725,1676481195,1007190326,情人节的情侣，真该死啊！,1676348976,1676348013,300,搞笑,11,16135,1976,9983,30,96060,1444,12735,899661,1,1,17221.0,2064.0,0.0,20379.0,102768.0,1495.0,13094.0,986178.0,6,5294585,217,-0.004608294930875576,-0.004608294930875576,1,！,0,1.5303125,295076.0,2,2,0.6913827655310621,41.234468937875754,1,0,0,1,0,1,1,0,0,1,0
266791451,1676486013,1006298442,“其实早就不顺路了，是我非要看能走到哪一步。”,1676286515,1676286515,90,电子竞技,4,1338,201,1296,0,22636,620,600,251345,1,0,1394.0,204.0,0.0,1362.0,23440.0,629.0,622.0,265414.0,6,652774,189,-0.005291005291005291,-0.005291005291005291,1,。,0,2.3090046296296296,431797.5,0,0,1.261290322580645,20.903225806451612,1,0,1,0,0,1,1,0,1,0,0
266797721,1676475972,1006098865,这些是专为女人设下的陷阱，别跳！【国际月经简报·ep12】,1676286000,1676277741,573,人文历史,11,18053,737,6233,0,27422,548,2788,224981,1,0,19626.0,792.0,0.0,6841.0,29864.0,565.0,3074.0,244595.0,6,483937,221,-0.004524886877828055,-0.004524886877828055,1,！,0,2.19875,92323.18181818182,0,0,6.981651376146789,108.35321100917432,1,0,1,0,0,1,1,0,0,1,0
266797784,1676482743,1007302360,《 情 人 节 限 定 版 胡 桃 》,1676367480,1676355352,108,搞笑,8,4040,384,3420,0,38284,681,1849,300951,1,0,4374.0,407.0,0.0,3783.0,41742.0,711.0,1932.0,334206.0,6,3512657,269,-0.0037174721189591076,-0.0037174721189591076,1,。,0,1.3340625,159365.625,0,0,1.0918635170603674,28.561679790026247,1,0,1,0,0,1,1,0,1,0,0
266799685,1676481592,1007621987,情人节快乐～（查理苏COS）,1676369799,1676369800,91,仿妆cos,8,14429,814,5311,0,66787,1077,4783,204344,1,0,16481.0,868.0,0.0,6177.0,78620.0,1146.0,5320.0,233135.0,6,1356616,227,-0.004405286343612335,-0.004405286343612335,1,。,0,1.293900462962963,32966.75,0,0,0.164,24.25,1,0,1,0,0,1,1,0,1,0,0
266804626,1676475052,1007435665,当福州三坊七巷街头响起了k-on！,1676366400,1676359397,204,音乐现场,12,2382,201,1198,0,6505,494,936,68809,1,0,4055.0,303.0,0.0,2102.0,11311.0,697.0,1515.0,119420.0,6,74465,256,-0.00390625,-0.00390625,1,！,0,1.2575462962962962,23511.333333333332,22,48,0.39634146341463417,8.390243902439025,1,0,1,0,0,1,1,0,0,1,0
266812970,1676479333,1006347215,《铁路沿线》：9岁就出来要饭，23年前的中国“丐帮”令人唏嘘！,1676289935,1676289935,746,影视杂谈,8,9542,3448,18880,24,108524,2900,3766,1380810,1,0,15447.0,4583.0,0.0,27995.0,153622.0,3793.0,5820.0,1967887.0,6,197980,324,-0.0030864197530864196,-0.0030864197530864196,1,！,0,2.1921064814814817,174263.125,0,0,5.428,99.402,1,0,1,0,0,1,1,0,0,1,0
266816095,1676483962,1007308716,美国真去过月球？登月背后的故事！从把人当烟花放到人类的一大步中间发生了什么？,1676354178,1676354178,1394,人文历史,6,1649,1334,1420,0,9687,1088,129,150171,1,0,1889.0,1554.0,0.0,1561.0,10826.0,1248.0,163.0,181774.0,6,1673292,355,-0.0028169014084507044,-0.0028169014084507044,0,？,0,1.5021296296296296,392222.8333333333,1,0,3.74822695035461,14.375886524822695,1,0,1,0,1,0,1,0,0,0,1
266821857,1676476792,1006263459,「3D裸眼X深海 」用裸眼3D技术，带你感受深海的惊艳 【横屏观看效果更佳】,1676285140,1676285140,85,影视剪辑,12,2687,559,2893,0,9839,387,705,85616,1,0,3270.0,575.0,0.0,3411.0,11457.0,426.0,849.0,104120.0,4,353,40,-0.025,-0.025,1,。,0,2.2181944444444444,56464.666666666664,109,44,2.0310077519379846,16.813953488372093,1,0,1,0,0,1,1,0,1,0,0
266825729,1676484021,1006228094,0.01秒瞬杀！对手：啊？我满血啊！你这是什么套路？？？,1676285509,1676285509,346,电子竞技,10,22626,1844,3519,81,62618,1581,1167,600799,1,0,23460.0,1892.0,0.0,3684.0,65209.0,1616.0,1215.0,630207.0,6,1886566,213,-0.004694835680751174,-0.004694835680751174,1,？,0,2.2975925925925926,444336.1,0,0,0.974,14.082,1,0,1,0,0,1,1,0,0,0,1
266833932,1676479564,1006668744,当你把台球练到极致的时候,1676347200,1676303286,64,运动综合,7,3537,2209,6663,49,170958,704,3878,1912676,1,0,4126.0,2498.0,0.0,7845.0,193282.0,795.0,4365.0,2216645.0,6,1091806,282,-0.0035460992907801418,-0.0035460992907801418,1,。,0,1.5319907407407407,1935.142857142857,11,57,0.354,46.444,1,0,1,0,0,1,1,0,1,0,0
266838139,1676477365,1007374044,"""呐，老师...可以吗"" ♡ 情人节之吻 ♡",1676367000,1676357319,116,宅舞,12,815,342,2562,0,5079,142,590,43223,1,0,1060.0,371.0,0.0,3627.0,6857.0,161.0,698.0,58403.0,6,215200,155,-0.0064516129032258064,-0.0064516129032258064,1,。,0,1.2773726851851852,78887.66666666667,10,0,0.3761467889908257,5.385321100917431,1,0,1,0,0,1,1,0,1,0,0
266846543,1676477718,1005700987,我们的目标！把广东吃空！！,1676262665,1676261745,652,出行,12,10004,2362,3219,0,59661,1192,1588,374822,1,0,10390.0,2434.0,0.0,3319.0,61983.0,1220.0,1684.0,393305.0,6,438311,16,-0.0625,-0.0625,1,！,0,2.4890393518518517,561669.8333333334,0,0,0.332,12.118,1,0,1,0,0,1,1,0,0,1,0
266857267,1676484766,1006240167,卖伞是怎么做到行业第一的？国货之光有多神秘？天堂伞30年发展史【暗中观察277】IC实验室,1676345700,1676287882,709,人文历史,11,892,1304,2268,0,13235,808,197,241984,1,0,981.0,1354.0,0.0,2315.0,14116.0,842.0,219.0,279734.0,6,2114242,347,-0.002881844380403458,-0.002881844380403458,1,？,0,1.6095601851851853,201461.27272727274,0,0,1.0617283950617284,22.153086419753087,1,0,1,0,0,1,1,0,0,0,1
266862992,1676486103,1006624625,情人节特辑｜今天也是个浪漫的老兔崽子,1676323200,1676300898,312,人文历史,7,3951,206,2296,0,7005,566,671,121564,1,0,4132.0,213.0,0.0,2448.0,7359.0,579.0,698.0,129672.0,6,163503,80,-0.0125,-0.0125,1,。,0,1.8854513888888889,39301.42857142857,6,2,0.463768115942029,5.526570048309178,1,0,1,0,0,1,1,0,1,0,0
266863757,1676480818,1007199318,咱们留学生活主打的就是一个生化危机(俄亥俄火车脱轨氯乙烯泄露）,1676348098,1676348098,453,日常,11,930,1758,1503,0,19353,2133,1012,358179,1,0,1300.0,2136.0,0.0,2042.0,26087.0,2655.0,1409.0,478684.0,2,2416,25,-0.04,-0.04,0,。,0,1.5361111111111112,39337.27272727273,0,2,3.606,118.224,1,0,1,0,1,0,1,0,1,0,0
266864953,1676479960,1006118809,太 不 懂 事 了,1676278513,1676278513,132,鬼畜剧场,10,16162,1123,12582,77,53589,1176,17565,1023617,1,0,19917.0,1283.0,0.0,15849.0,67887.0,1291.0,21678.0,1306176.0,6,23082,114,-0.008771929824561403,-0.008771929824561403,1,。,0,2.3315625,497769.7,136,493,0.824,49.936,1,0,1,0,0,1,1,0,1,0,0
266869658,1676481871,1007888150,绵阳市Vlog，100元买7家路边摊小吃，每种都好吃，今天吃过瘾了,1676379008,1676379008,600,田园美食,12,20927,1386,2221,0,18271,985,598,127659,1,0,23709.0,1493.0,0.0,2565.0,20945.0,1080.0,724.0,157294.0,6,304321,1111,-0.0009000900090009,-0.0009000900090009,1,。,0,1.1905439814814816,326775.0,10,0,0.204,5.618,1,0,1,0,0,1,1,0,1,0,0
266872865,1676475414,1007354869,平时拆沙发就算了，这次居然搞到我头上了，去告诉黑豹我想吃鱼,1676356588,1676356588,272,汪星人,9,1229,905,332,0,11186,507,461,207650,1,0,1364.0,976.0,0.0,360.0,12227.0,533.0,515.0,243529.0,6,368913,150,-0.006666666666666667,-0.006666666666666667,1,。,0,1.375300925925926,109728.0,1,0,0.7128712871287128,14.541254125412541,1,0,1,0,0,1,1,0,1,0,0
266903547,1676483671,1009586085,[SSSS CAM] BSS (SEVENTEEN) - 'Fighting (Feat. Lee Young Ji)’ (HOSHI Ver.),1676466120,1676434737,225,明星综合,7,1351,503,1052,0,5379,274,175,24596,1,0,1863.0,670.0,0.0,1679.0,8781.0,307.0,264.0,41645.0,6,783876,577,-0.0017331022530329288,-0.0017331022530329288,1,。,0,0.20313657407407407,10072.42857142857,0,0,0.15510204081632653,6.661224489795918,1,0,1,0,0,1,1,0,1,0,0
266932464,1676480947,1009259571,那些记忆，永不曾褪色,1676458547,1676458547,175,篮球,12,4065,239,2007,0,10161,275,503,86511,1,0,6123.0,315.0,0.0,3171.0,15398.0,364.0,741.0,148441.0,6,925483,214,-0.004672897196261682,-0.004672897196261682,1,。,0,0.25925925925925924,48369.75,0,0,0.6022727272727273,7.4147727272727275,1,0,1,0,0,1,1,0,1,0,0
266934097,1676475327,1008440761,全近战六星干员 VS 突袭·皇帝的利刃 ，国度之中决生死【明日方舟】,1676417936,1676417936,671,手机游戏,7,927,1279,1057,0,17792,1152,711,312300,1,0,1235.0,1717.0,0.0,1593.0,26464.0,1154.0,1023.0,492772.0,6,257251,670,-0.0014925373134328358,-0.0014925373134328358,1,。,0,0.6642476851851852,85518.14285714286,11,0,4.610091743119266,53.440366972477065,1,0,1,0,0,1,1,0,1,0,0
266953699,1676483363,1009273307,200抽满命胡桃，两发十连两个三黄！,1676459037,1676459037,156,手机游戏,8,2025,251,493,0,6476,429,1062,65616,1,0,2594.0,419.0,0.0,847.0,10548.0,622.0,1708.0,117045.0,6,2708664,303,-0.0033003300330033004,-0.0033003300330033004,1,！,0,0.2815509259259259,176088.625,0,3,0.7165354330708661,7.622047244094488,1,0,1,0,0,1,1,0,0,1,0
