爬取时间,video_aid,video_cid,up_id,标题,up_name,上传时间,审核时间,播放时长,简介,标签分区,标签分区id,标签个数,使用标签,使用标签id,硬币数,弹幕数,点踩数,收藏数,历史最高排名,点赞数,评论数,分享数,播放数,是否原创,是否合作,跳转链接,跳转app,链接文本
1677112800,309622938,1014285096,370547437,Creo/proe血管支架，建模技巧，结构设计，creo教程，proe教程，creo在线教学，一加一教育，佳言老师,Proe与Creo产品设计,1677023040,1676728390,83,更多资料领取方法：点赞，关注+评论，茄薇：creo22，领取,职业职场,209,10,产品设计;一加一教育;creo在线教学;proe;结构设计;creo;proe教程;creo入门到精通;creo教程;creo产品设计,412497;19924228;25377829;2850560;2913659;3341309;3775450;8241278;8415785;8505248,2,0,0,18,0,30,2,0,347,1,0,无,无,无
1677112896,394774930,1019153832,505013592,【2023广东省考】申论押题手册！连续两年押中！,巨鹿公考,1676995378,1676995378,173,【2023广东省考】申论押题手册！连续两年押中！,职业职场,209,7,今天也要好好工作;广东省考申论;广东省考常识;2023广东省考;申论;申论大作文;广东省考,34948831;13312381;17820920;26264792;1140770;3095956;4569602,376,54,0,283,0,307,1275,9,6562,1,0,https://www.bilibili.com/read/cv21956702,,【2023广东省考】考前提20分+申论押题！免费领！
1677113330,992318010,1019038427,650750845,近期写公文材料适用金句汇编，50句，word文件,职场学习小超人,1676989439,1676989439,187,"文件编码：11953
需要的朋友访问网址：2gw.vip，搜索编码即可获取
各类最新公文写作素材，范文，欢迎访问
近期写公文材料适用金句汇编，50句，word文件",职业职场,209,2,写材料素材;写公文素材,26039595;29637561,2,0,0,25,0,25,1,1,1264,1,0,公文写作素材,,公文写作素材
1677113363,694789832,1019001893,522846737,避雷！向上沟通汇报常见的7个错误！,小弘哥和暮色里,1676987951,1676987951,138,-,职业职场,209,8,职场;寻找100位内行人对谈;向上;沟通;避雷;汇报;错误;趁早知道的职场真相,47481;33186535;1099550;1057934;521038;1063152;54305;34461754,3,0,0,16,0,23,2,2,1095,1,0,无,无,无
1677113378,437328499,1018978488,1132182566,黄金回收，里面的门道你看懂了吗?,李想要理想官方,1676987317,1676987317,223,-,职业职场,209,7,趣闻;生活中鲜有人知的小知识;黄金;揭秘;回收;各行各业;黄金回收,6874;35817945;9801;8317;545538;2962678;7963256,2632,123,0,833,0,10488,286,293,140760,1,0,无,无,无
1677113393,949865435,1018655336,2080393565,学会做销售想穷都很难,大咖言商,1676986500,1676974028,151,学会做销售想穷都很难，学会带团队想不成功都很难！,职业职场,209,5,职场;老板;商业;领导力;张琦,47481;46428;251524;201973;1648774,0,0,0,4,0,3,0,2,84,1,0,无,无,无
1677113400,779841231,1018960452,690661734,五种小人领导，如何相处 #张燚伟 #智斗小人24策,张燚伟,1676986281,1676986281,166,五种小人领导，如何相处 #张燚伟 #智斗小人24策,职业职场,209,10,知识分享官;职场;张燚伟;送礼;公务员;职业规划;国考;职场社交;bilibili新星计划;打卡挑战,13241440;47481;17210344;629789;213551;697364;1767295;7149216;7520816;10511051,4,0,0,11,0,15,0,0,565,1,0,无,无,无
1677113404,779680418,1018082688,389838895,为什么你的手淘推荐流量，转化率那么低？,照顾酱,1676986200,1676947823,185,"关注照顾，少走弯路。
我是照顾酱，一个90后电商从业者，只给你最接地气的运营建议。

#照顾酱#
#淘宝开店#
#淘宝运营#
#淘宝新手开店#
#如何开网店#
#淘宝如何引流#
#电商运营#
#电商创业#
#防骗指南",职业职场,209,10,如何在淘宝开店;淘宝开店;淘宝运营;淘宝店铺;如何开网店;淘宝新手开店;淘宝开店流程;电商创业;怎么在淘宝开店;开网店,17308714;984407;1511191;1884796;2507822;3525369;3702636;4443566;5777698;5780084,8,0,0,12,0,33,3,2,1284,1,0,无,无,无
1677113452,907327567,1018932261,595286379,在门口单联开关上加一个插座，不砸墙不加管，只需换两根电线就行,勇哥说水电,1676985335,1676985335,150,电工知识，水工知识分享,职业职场,209,7,今天也要好好工作;开关;加一;插座;经验分享;电线;电工,34948831;59293;1101204;163193;634574;300525;723036,3,1,0,10,0,48,1,1,1058,1,0,无,无,无
1677113481,267138368,1018358451,1226380111,我被末尾淘汰逼的掉了三层皮，为何还如此倡行呢？,许林芳管理思维,1676984700,1676962886,273,,职业职场,209,2,淘汰;原创,8421;536,2,0,0,16,0,37,1,5,1275,1,0,无,无,无
1677113487,992165361,1018102758,691475389,学会这个心理博弈术没人敢再欺负你,易缘老师,1676984400,1676954089,141,学会这个心理博弈术没人敢再欺负你,职业职场,209,3,职场;人性;人际交往,47481;15402;703146,4,0,0,55,0,76,3,9,1427,1,0,免费领取,,免费领取
1677113488,949739457,1017437776,431886272,Excel技巧：随机数公式，生成指定范围的数据,Excel自学成才,1676984400,1676900566,185,,职业职场,209,3,EXCEL;职场新人进化论;校园星发现·up！开学啦,20736;31947836;34876775,24,0,0,76,0,230,3,5,2807,1,0,无,无,无
1677113523,992260211,1018888553,593644325,新老师在学校怎么才能过得幸福？（同事关系篇）,君山老师,1676983774,1676983774,186,,职业职场,209,11,教育;新手教师不迷茫;孩子;教师;老师;经验分享;家长;班主任;学生;原则;是老师，也是UP主！,4149;28500938;23374;5213;8248;634574;210124;36140;48807;3031594;34407075,70,4,0,116,0,326,26,23,5298,1,0,无,无,无
1677113567,652182123,1018175514,487343546,小学？初中？高中？教师公招报名怎么选？,英语考编丫丫老师,1676982600,1676952513,252,,职业职场,209,9,初中英语教招面试;小学英语教招面试;高中英语教招面试;招聘;老师;教师招聘;教师招聘考试;公招;英语试讲,10852031;23342807;23759770;615422;8248;2287725;3295847;3416134;6698920,2,0,0,11,0,18,0,2,1090,1,0,无,无,无
1677113607,437310142,1018836507,574298442,报社，虽然年收入10万，但工作辛苦加班多环境差，只想提桶跑路,一不小心哥,1676981250,1676981250,160,报社，虽然年收入10万，但工作辛苦加班多环境差，只想提桶跑路,职业职场,209,10,今天也要好好工作;职场;跑路;辛苦;工作;收入;报社;公务员;事业编;考编,34948831;47481;402702;192363;21316;313069;68439;213551;1699103;3511945,29,1,0,14,0,148,41,3,4914,1,0,无,无,无
1677113615,267251665,1018831895,437744066,考研失败，立马入职！从简历空白到满满一页纸，她的简历长啥样？,简历燕哥,1676981011,1676981011,156,这次是一位考研没考上，立马去求职，然后入职的求职者。,职业职场,209,11,简历修改;寻找100位内行人对谈;求职;面试;简历;找工作;求职简历;春招;考研失败;简历包装;春招求职攻略,10646090;33186535;121660;32613;141602;49526;1662169;3473023;5923190;9085145;18148804,4,1,0,66,0,34,6,5,581,1,0,无,无,无
1677113625,992227390,1018372930,244308626,饭局上领导让你买单怎么回应？,善酒酒399,1676980800,1676962149,74,饭局上，领导暗示你去把单买了，怎么回应？,职业职场,209,4,饭局;人情世故;为人处世;酒桌文化,798815;1333735;1727396;2630607,12,1,0,156,0,511,12,4,6455,1,0,无,无,无
1677113627,949861100,1018657713,543931674,用一个六边形，搞定你40岁前的所有工作选择问题,马力在知群,1676980800,1676974126,124,年薪10万的国企和年薪30万的私企怎么选,职业职场,209,10,职场;应届生找工作;工作;职业选择;面试;求职;职业规划;个人成长;职场干货;如何作职业规划,47481;13600146;21316;590115;32613;121660;697364;3946418;6658122;35710368,6,0,0,53,0,76,6,4,1152,1,0,无,无,无
1677113630,949648349,1017407155,129866811,就业老师：面试被问”职业规划”，高分答案送上！所有岗位可用！,双门洞锴哥,1676980800,1676900149,144,对于求职经验不丰富的同学，如果遇到一些比较“虚”的面试题，往往会没有方向。其中，3-5年职业规划这个题，我觉得算比较难的了，所以今天专门出期视频~,职业职场,209,8,今天也要好好工作;求职;大学生;面试;面试技巧;职业规划;校招;我最值得分享的职场经验,34948831;121660;34356;32613;487920;697364;1520859;35048902,68,63,0,353,0,265,20,10,3429,1,0,无,无,无
1677113649,479692787,1018155077,350176398,李佳琦的这张PPT表格页，配色真大气！,邵云蛟,1676980800,1676962880,82,本期视频案例源文件，去微信搜索【旁门左道PPT】回复：表格排版，直接领取哈,职业职场,209,7,今天也要好好工作;职场;配色;PPT;电商;PPT模板;李佳琦,34948831;47481;683751;27233;527951;1607676;9681631,10,2,0,38,0,57,5,1,702,1,0,旁门左道PPT,,旁门左道PPT
1677113693,652227000,1018350846,1226380111,想要让员工忠诚，除了金钱外你的情感付出到位了没有？,许林芳管理思维,1676979900,1676960723,176,,职业职场,209,9,职场;金钱;情感;职业;忠诚;管理;想要;老板;付出,47481;72409;66605;29538;104665;681050;222400;46428;638997,0,2,0,31,0,53,2,12,1800,1,0,无,无,无
1677113750,437361484,1018785843,491307403,“一把手”一般会培养什么样的人？带你看透这个问题！,公务员干货,1676978959,1676978959,137,-,职业职场,209,11,寻找100位内行人对谈;认知;智慧;体制;申论;行测;公务员;事业单位;人情世故;为人处事;趁早知道的职场真相,33186535;569849;40556;725497;1140770;590549;213551;802135;1333735;1727391;34461754,9,0,0,30,0,75,0,2,1618,1,0,无,无,无
1677113779,822327450,1018714514,109630783,发财小电容！这种故障来多少干多少。显示屏不亮，轻松搞定！,华宇万维,1676977933,1676977933,374,发财小电容！这种故障来多少干多少。显示屏不亮，轻松搞定！,职业职场,209,4,电容;故障;显示;显示屏,1213593;495751;141856;35527,1,0,0,6,0,20,3,0,307,1,0,无,无,无
1677113805,479738246,1018369998,1849973655,单位里不想受气你就要气场强大，四招见效！,刘老师职场与考编讲座,1676977200,1676969785,71,,职业职场,209,3,职场;强大;气场,47481;343;117649,11,3,0,77,0,96,10,12,1932,1,0,无,无,无
1677113824,309825753,1018740902,1485409299,一道很难的甘肃选调生面试题目，你能答出来几点？,公考面试考官说,1676977028,1676977028,191,-,职业职场,209,4,甘肃;面试;选调生面试;必剪创作,180733;32613;8795904;15775524,49,1,0,76,0,160,19,18,4085,1,0,无,无,无
1677113830,652325692,1018732647,1817047180,比较万能的职业院校试讲导入～别再乱讲了！,你们的田老师,1676976706,1676976706,109,-,职业职场,209,5,高职教师;中职教师;面试;试讲;职业院校,13323871;19757873;32613;2861394;3678160,4,0,0,20,0,33,3,0,412,1,0,无,无,无
1677113844,779735233,1018355583,405498033,23年找运营工作不想被坑？这4类垃圾公司千万别去,运营喵和她的小伙伴们,1676976000,1676963230,303,"运营小白找工作，一定要避开这4类垃圾公司，去了你肯定后悔，起码会多走2年弯路。

视频中提到的【运营敲门砖】 https://dwz.cn/Lw15Pa0r   37节视频干货，4个技能训练，帮你确定求职目标，掌握文案技能，数据分析和积累入行的项目敲门砖等。",职业职场,209,10,今天也要好好工作;生活;职场;互联网;运营;公司;找工作;经验分享;求职;应届生,34948831;1742;47481;23901;311524;172297;49526;634574;121660;1704503,3,8,0,35,0,42,2,5,757,1,0,无,无,无
1677113847,267184398,1017448466,651321342,400-信号放大电路中，三极是否己经导通的判断方法,电子电工黄超想,1676976000,1676900733,125,在模拟信号放大电路中，三极管静态应该处于放大状态。一般情况下BE正向偏置0.6V左右导通，有些0.5V可以导通有些约0.6V才能导通。如果通过BE电压不好判断三要管是否导通，还可以通过测量C极或E极电阻压降来判断三极管是否导通。,职业职场,209,6,三极管电路;电路基础;电子技术;电子爱好者;放大电路;三极管状态判断,13623827;105546;395571;3862432;5436850;11035607,2,0,0,3,0,20,1,1,170,1,0,无,无,无
1677113848,437303482,1018713960,480423911,你真的会用IF函数吗？快来看看辛莱德怎么教你学会！！,秋叶Excel,1676975994,1676975994,75,,职业职场,209,7,今天也要好好工作;职场;干货;excel;excel函数;excel技巧;办公技巧,34948831;47481;207281;2561468;2977178;3321133;4419494,4,1,0,38,0,104,2,1,2092,1,0,无,无,无
1677113854,779812810,1018298383,430372013,旧的学历观念，已经不适合新的你了～,野生ceo大宝,1676975633,1676975634,164,-,职业职场,209,5,大宝鉴;寻找100位内行人对谈;人际关系;学历;分享我的职业故事,1514323;33186535;194163;182953;32126148,98,48,0,401,0,1355,64,77,18469,1,0,无,无,无
1677113947,609733535,1018130720,1887084784,自动跳转的导航按钮,三秒Office,1676973900,1676949893,96,Excel里可以自动跳转的导航按钮！,职业职场,209,3,导航;按钮;Excel,621861;167914;2643984,0,0,0,2,0,15,0,0,133,1,0,无,无,无
1677113952,394851047,1018632722,109630783,手机进水,华宇万维,1676973772,1676973772,458,带着xsmax泡了10分钟温泉，结果淹死了，还能抢救过来吗？,职业职场,209,6,科普;数码;科技;手机;手机进水;进水,5417;16906;13807;7007;643783;316398,0,0,0,1,0,12,2,0,477,1,0,无,无,无
1677113969,737161277,1017260535,1525355,【Java高级】线上GC问题，技术专家如何分析，与面试很不一样,极海Channel,1676973600,1676893007,392,,职业职场,209,10,程序员;计算机;编程;分布式;面试;互联网;线上;微服务;JVM;高并发,14932;6578;28784;774967;32613;23901;140757;1561111;2487456;3803680,654,118,0,753,0,1008,307,76,22789,1,0,无,无,无
1677113976,694660824,1018006491,1663915898,被平级主管叠罗汉了怎么办,闪闪发光的老高,1676973600,1676943813,262,,职业职场,209,5,职场;寻找100位内行人对谈;职业;工作;趁早知道的职场真相,47481;33186535;29538;21316;34461754,34,7,0,144,0,258,29,27,9270,1,0,无,无,无
1677114007,737308987,1018658927,526410150,“为什么相信我”，还有什么比实战成绩更有说服力呢？———花生十三实战成绩汇总,花生十三-公考行测,1676973487,1676973487,240,,职业职场,209,8,直播;复盘;行测;公务员;公务员考试;省考;国考;是老师，也是UP主！,22126;807392;590549;213551;183540;1620185;1767295;34407075,149,54,0,223,0,796,314,335,43576,1,0,无,无,无
1677114027,482260346,1018637543,388433315,20个自我批评存在问题｜民主生活会材料｜救急干货分享,做一只精致滴猪猪女孩,1676973042,1676973042,254,,职业职场,209,8,干货;公务员;经验分享;体制内;民主生活会;自我批评;职场新人进化论;校园星发现·up！开学啦,207281;213551;634574;1307845;1616014;5547652;31947836;34876775,68,0,0,423,0,180,14,81,2609,1,0,无,无,无
