video_aid,爬取时间,video_cid,标题,上传时间,审核时间,播放时长,标签分区,标签个数,硬币数,弹幕数,收藏数,历史最高排名,点赞数,评论数,分享数,播放数,是否原创,是否合作,beh_硬币数,beh_弹幕数,beh_点踩数,beh_收藏数,beh_点赞数,beh_评论数,beh_分享数,beh_播放数,up等级,up粉丝数,up投稿数,up平均每个视频播放量,up平均每个视频点赞数,有无简介,标题样式,有无广告,存留时长,平均标签订阅数,up在最热前500条评论的回复数,up在最热前500条评论的点赞数,最热前500条评论中平均每条评论的回复数,最热前500条评论中平均每条评论的点赞数,日均播放,日均点赞,日均硬币,日均评论,日均弹幕,日均分享,日均收藏,y,24h后播放增量,发布时间星期,发布时间
864731466,1677114632,1017977613,领导交给你和小王一项任务，你将自己负责的部分完成后交给了小王，小王完成后直接交给了领导，但是他负责的部分有错误，领导问小王情况，小王说是你弄错的，领导因此批评了,1676967000,1676942097,4.919980925828125,职业职场,2,0,0,1,0,6,1,1,322,1,0,0.0,0.0,0.0,2.0,6.0,1.0,1.0,343.0,4.0,10.555291769561691,6.371611847231857,3430.931623931624,94.64102564102564,0,。,0,1.7087037037037036,10.785776727734268,0.0,0.0,0.0,0.0,5.238816530518219,1.256024454201865,0.0,0.4607351673085324,0.0,0.4607351673085324,0.4607351673085324,3.044522437723423,21.0,2,2023-02-21 16:10:00
864739693,1677116576,1017070169,在单位，如何与这些人好好相处？,1676884638,1676884638,4.382026634673881,职业职场,11,2,3,43,0,145,3,4,6355,1,0,6.0,3.0,0.0,76.0,289.0,10.0,6.0,20480.0,6.0,12.777300748793763,5.497168225293202,324807.65573770495,13214.860655737704,0,？,0,2.6844675925925925,9.182651456769333,0.0,0.0,0.28768207245178085,0.6931471805599453,7.769514764861905,3.9892513236589253,0.5567698496157554,0.7502550527962989,0.7502550527962989,0.9123041465253084,2.8342759437432252,9.555701556014641,14125.0,1,2023-02-20 17:17:18
864847964,1677111483,1020425701,单if条件判断-Excel函数入门到实战制作自动化报表模板)之(七),1677065994,1677065994,5.337538079701318,职业职场,11,2,0,9,0,10,2,0,148,1,0,4.0,0.0,0.0,12.0,16.0,2.0,1.0,229.0,5.0,11.424214462617174,6.361302477572996,2457.20725388601,67.67012089810017,1,。,0,0.5264930555555556,10.361496233713671,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,5.638729411087213,2.9441022303171436,1.5683493344269759,1.5683493344269759,0.0,0.0,2.8955937972910992,4.394449154672439,81.0,3,2023-02-22 19:39:54
864865746,1677111175,1020640452,【监理】2023监理工程师-水利案例-全书重点-王欣（吕桂军李子豪）,1677075578,1677075578,5.940171252720432,职业职场,3,0,0,1,0,4,1,0,146,1,0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,216.0,5.0,12.212621157147938,5.762051382780177,20752.87106918239,168.625786163522,1,。,0,0.4120023148148148,4.790265669664771,0.0,0.0,0.0,0.0,5.87033293287417,2.2730206722857247,0.0,1.2317350896228032,0.0,0.0,1.2317350896228032,4.248495242049359,70.0,3,2023-02-22 22:19:38
906896174,1677124599,1010781010,2023年淘系补单还有用吗？,1676544644,1676544644,4.219507705176107,职业职场,8,4,0,6,0,25,5,3,2046,1,0,4.0,0.0,0.0,6.0,25.0,6.0,3.0,2108.0,6.0,10.577044083331069,5.707110264748875,8999.019933554817,433.9468438538206,0,？,0,6.71244212962963,8.012680929706839,0.0,0.0,0.5108256237659906,0.6931471805599453,5.719679107997979,1.3149129863546076,0.4674430432607898,0.5566888681319859,0.0,0.36944491882313,0.6386183706091999,4.127134385045092,62.0,4,2023-02-16 18:50:44
906920478,1677120344,1010323244,【底稿篇】20 应付职工薪酬 新人第一年必做科目 相关程序及注意事项（上）,1676723704,1676525666,6.18826412308259,职业职场,10,43,18,83,0,91,7,8,2062,1,0,43.0,19.0,0.0,90.0,93.0,7.0,8.0,2281.0,6.0,11.08328036286033,5.14166355650266,12914.397660818711,488.8187134502924,1,。,0,4.590740740740741,12.02922328890068,0.0,1.6094379124341003,0.0,0.9555114450274363,6.107390272100035,2.9868181140399797,2.3385968275852504,0.926165174889511,1.593498728113547,1.0089202894912692,2.9486339005722972,5.389071729816501,219.0,6,2023-02-18 20:35:04
907025284,1677118746,1012350157,你的老板会唠唠叨叨给你讲大道理吗,1676802000,1676630170,4.127134385045092,职业职场,8,0,0,6,0,20,0,1,555,1,0,0.0,0.0,0.0,10.0,24.0,0.0,1.0,639.0,4.0,10.598957034465641,6.796823718274855,3076.863687150838,115.2100558659218,0,。,0,3.666041666666666,9.737779720359198,0.0,0.0,0.0,0.0,5.019855598690655,1.696619758498212,0.0,0.0,0.0,0.24119858835070923,0.9695063689999356,4.430816798843313,84.0,7,2023-02-19 18:20:00
907040546,1677118146,1012355559,实现财富自由后亚洲首富的公司也挖不到我,1676813100,1676630406,4.787491742782046,职业职场,10,8,2,39,0,162,6,7,6780,1,0,8.0,2.0,0.0,62.0,231.0,9.0,8.0,10446.0,4.0,10.598957034465641,6.796823718274855,3076.863687150838,115.2100558659218,0,。,0,3.530625,10.566425494366571,0.0,0.0,0.0,0.5108256237659906,7.560257471837052,3.8261214261349945,1.1835316301325034,0.99303538878975,0.4488259199420881,1.0928127695131231,2.4887494955692273,8.20685642839965,3666.0,7,2023-02-19 21:25:00
907143233,1677116499,1016853803,一到下班就开会，怎么让老板闭嘴？！,1676886000,1676876234,5.60947179518496,职业职场,10,31,22,153,0,336,33,61,14035,1,0,31.0,26.0,0.0,162.0,351.0,35.0,73.0,15834.0,5.0,11.658038283231855,5.225746673713202,38950.62903225807,1132.9247311827958,0,？,0,2.6678125,9.471326764537094,0.0,0.0,0.7191226669632058,2.2540580520993854,8.568050640573494,4.835852311740716,2.535283414024961,2.592989823223498,2.2242404079373808,3.1724202883762795,4.066465481564913,7.4949862339505335,1799.0,1,2023-02-20 17:40:00
907233161,1677116482,1017078902,23年二建机电精讲片段，导管保护导体，3D动画讲解,1676886138,1676886138,4.804021044733257,职业职场,9,14,0,25,0,40,12,4,1961,1,0,18.0,0.0,0.0,32.0,50.0,12.0,5.0,2225.0,5.0,10.674289977661678,3.912023005428146,29581.6,812.0,0,。,0,2.6660185185185186,6.195538535701841,1.6094379124341003,0.0,0.5389965007326871,0.0,6.600623658282964,2.708293286200554,1.832785659201573,1.7049469844410858,0.0,0.9164365900238904,2.3396187238991897,5.575949103146316,264.0,1,2023-02-20 17:42:18
907261237,1677111289,1019998313,女人任何时候都不要放弃工作！,1677071700,1677048566,5.204006687076795,职业职场,10,0,1,7,0,11,0,4,604,1,0,0.0,1.0,0.0,7.0,12.0,0.0,6.0,855.0,4.0,10.598957034465641,6.796823718274855,3076.863687150838,115.2100558659218,0,！,0,0.4582060185185185,12.153256086300432,0.0,0.0,0.0,0.0,7.18401057184956,3.1783316467131164,0.0,0.0,1.157643299657907,2.275182821026982,2.7897512791190904,5.5254529391317835,251.0,3,2023-02-22 21:15:00
907261469,1677111658,1020294072,表格内文字如何快速标注拼音...不！是单独列出拼音~,1677060608,1677060608,4.356708826689592,职业职场,7,0,1,24,0,96,5,0,951,1,0,0.0,1.0,0.0,25.0,111.0,5.0,0.0,1134.0,6.0,13.234400157132,5.342334251964811,186487.07655502396,7395.100478468899,0,！,0,0.5908564814814815,9.806717021223127,0.6931471805599453,0.6931471805599453,0.28768207245178085,0.6931471805599453,7.383696193744726,5.090530322667171,0.0,2.247314623352844,0.9904546700005801,0.0,3.728556817299986,5.209486152841421,183.0,3,2023-02-22 18:10:08
907261750,1677110978,1021134798,辞去教师全职做自媒体，我头脑很清醒,1677110366,1677110366,5.645446897643238,职业职场,4,10,0,3,0,42,4,0,612,1,0,140.0,8.0,0.0,129.0,1220.0,88.0,21.0,39971.0,6.0,13.0061081740176,5.117993812416755,112370.8263473054,3537.88622754491,1,。,0,0.0070833333333333,12.92235390772866,0.0,0.0,0.0,0.4054651081081644,11.366742954792151,8.687680290563193,7.253303847857552,6.33807430065627,0.0,0.0,6.050981289016062,10.580479944339373,39359.0,4,2023-02-23 07:59:26
907312093,1677112206,1019871934,中央一号文件极致高效讲解（公务员事业单位考试通用，有讲义附赠）,1677043804,1677043804,7.343426229147367,职业职场,10,259,23,1300,0,561,22,145,12871,1,0,415.0,67.0,0.0,2497.0,1065.0,27.0,290.0,25894.0,6.0,11.887945111203681,4.290459441148391,47348.75342465754,1476.9041095890411,1,。,0,0.7916898148148148,7.32204797569298,0.0,0.0,0.3829922522561059,0.9808292530117263,9.696317609492274,6.563306517365593,5.79346572871182,3.359981599557286,3.402921964102424,5.21576443263815,7.40431396209729,9.474472303967703,13023.0,3,2023-02-22 13:30:04
907361473,1677111947,1019962981,正确率18%的23浙江省考真题,1677054300,1677047088,5.627621113690637,职业职场,10,2,3,11,0,22,2,1,1257,1,0,2.0,3.0,0.0,18.0,28.0,4.0,4.0,1623.0,5.0,11.243986635335583,3.9318256327243257,92167.90196078432,3001.627450980392,1,。,0,0.6672106481481481,8.309233775427067,0.0,0.0,0.6931471805599453,0.6931471805599453,7.541132677200539,3.4956919219686085,1.3856826938738198,1.3856826938738198,1.704080800322365,0.9158014280119057,2.861431867328719,5.902633333401366,366.0,3,2023-02-22 16:25:00
907362612,1677112749,1019512234,ps混和器画笔详解,1677025809,1677025809,5.081404364984463,职业职场,6,9,1,23,0,52,0,1,1074,1,0,10.0,2.0,0.0,32.0,59.0,0.0,3.0,1182.0,4.0,10.68311055003235,3.784189633918261,26614.840909090908,2789.9772727272725,0,。,0,1.00625,11.2266113453331,0.0,0.0,0.0,0.0,6.972914725318174,3.9450131688307915,2.296979348012252,0.0,0.6900367581455528,0.6900367581455528,3.1720836633614415,4.68213122712422,108.0,3,2023-02-22 08:30:09
907367362,1677111432,1020276244,什么是让面试官乖乖束手就擒的谈薪话术？打工人一定要收藏！,1677067200,1677059901,5.062595033026967,职业职场,10,6,0,56,0,73,11,5,2401,1,0,8.0,2.0,0.0,109.0,120.0,14.0,7.0,4254.0,6.0,12.258033966738115,5.869296913133774,35247.627118644064,1114.8898305084747,1,？,0,0.5119444444444444,10.072774527059623,0.0,0.0,0.3184537311185346,1.1786549963416462,8.453179762995632,4.95999860792277,2.5431772641796946,3.112924310465629,0.0,2.376456621415429,4.703991188680015,7.52456122628536,1853.0,3,2023-02-22 20:00:00
949440774,1677123444,1011578991,初级会计职称题库每日刷一题|对啊网名师 固定资产的入账价值,1676596515,1676596515,5.176149732573829,职业职场,10,3,3,2,0,13,1,1,397,1,0,3.0,3.0,0.0,2.0,13.0,1.0,1.0,398.0,6.0,13.821547300115554,6.842683282238422,46466.3628601921,764.2027748132338,1,。,0,6.098715277777778,4.341204640153626,0.0,0.0,0.0,0.0,4.175858141889732,0.7568712186640782,0.4000550864925781,0.15183568208510306,0.4000550864925781,0.15183568208510306,0.2836273026196502,0.0,1.0,5,2023-02-17 09:15:15
949603008,1677121756,1012739957,Excel简易横道图制作案例,1676645908,1676645908,5.147494476813453,职业职场,5,26,0,56,0,141,6,6,1157,1,0,26.0,0.0,0.0,56.0,142.0,6.0,6.0,1170.0,6.0,12.735756332985504,6.648984550024776,16208.34585492228,831.4481865284974,0,。,0,5.5075,10.1680724265473,0.0,0.0,0.0,0.15415067982725816,5.347474927499316,3.2426490906838072,1.7441148130351485,0.7368881970148982,0.0,0.7368881970148982,2.413048318902178,2.5649493574615367,13.0,5,2023-02-17 22:58:28
949608286,1677121865,1012633058,体制内必备技能写材料！央企笔杆子分享如何提升写材料能力,1676641823,1676641824,5.602118820879701,职业职场,5,11,0,89,0,46,2,4,1337,1,0,11.0,0.0,0.0,112.0,51.0,2.0,7.0,1448.0,6.0,11.139845259006064,5.198497031265826,22368.762430939227,821.7955801104972,0,！,0,5.556041666666666,5.75447558897172,0.6931471805599453,0.0,0.6931471805599453,1.791759469228055,5.483297652837918,2.11375547222507,1.091865166330255,0.307461539741541,0.0,0.5422876654523456,2.8343067679704905,4.709530201312334,111.0,5,2023-02-17 21:50:23
949694390,1677116776,1016929987,想电商创业做广州沙河女装，但是不知道如何规划，我来简单告诉你,1676879205,1676879205,6.698268054115413,职业职场,10,6,0,8,0,23,4,1,679,1,0,8.0,0.0,0.0,10.0,24.0,4.0,1.0,796.0,6.0,10.770861112175668,5.337538079701318,7120.5625,272.9807692307692,1,。,0,2.749664351851852,3.6988297849671046,1.0986122886681098,1.0986122886681098,0.6931471805599453,1.0986122886681098,5.50914227720145,2.1240153655719034,1.1575364894881617,0.8980139276392536,0.0,0.3101874794463173,1.3633956806454264,4.762173934797756,117.0,1,2023-02-20 15:46:45
949705896,1677115984,1017135802,我在职业生涯最狂的时候被教训了,1676899200,1676887522,5.707110264748875,职业职场,7,10,3,67,0,257,4,22,5898,1,0,16.0,3.0,0.0,89.0,321.0,7.0,32.0,7999.0,4.0,10.598957034465641,6.796823718274855,3076.863687150838,115.2100558659218,0,。,0,2.509074074074074,9.824954419167458,0.0,0.0,0.0,1.749199854809259,7.762454799081156,4.629162294601154,1.606540516583335,0.9532834244855514,0.786482774117022,2.2791296290568113,3.32154351597107,7.650168700845001,2101.0,1,2023-02-20 21:20:00
949739457,1677113488,1017437776,Excel技巧：随机数公式，生成指定范围的数据,1676984400,1676900566,5.220355825078324,职业职场,3,24,0,76,0,230,3,5,2807,1,0,25.0,0.0,0.0,79.0,238.0,3.0,5.0,2962.0,6.0,14.164523826079797,6.171700597410915,14741.106471816283,534.1920668058455,0,。,0,1.494074074074074,6.628482196111732,0.0,0.0,0.4054651081081644,0.0,7.538364909840146,5.036572642401459,2.8369393693840803,1.101252989988086,0.0,1.4693834136343737,3.948694803353743,5.043425116919247,155.0,2,2023-02-21 21:00:00
949739883,1677117494,1016429203,初级会计职称题库每日刷一题|对啊网名师 所有者权益,1676855852,1676855852,5.075173815233827,职业职场,10,1,0,4,0,16,1,0,170,1,0,1.0,0.0,0.0,4.0,16.0,1.0,0.0,177.0,6.0,13.821547300115554,6.842683282238422,46466.3628601921,764.2027748132338,1,。,0,3.028263888888889,4.341204640153626,0.0,0.0,0.0,0.0,4.027808955705358,1.6645992408948773,0.28534600499232254,0.28534600499232254,0.0,0.0,0.8419502364948492,1.9459101490553132,7.0,1,2023-02-20 09:17:32
949753288,1677111504,1020409228,模仿只是第一步哦,1677065337,1677065337,4.127134385045092,职业职场,5,17,3,34,0,560,27,1,5861,1,0,79.0,15.0,0.0,657.0,6797.0,70.0,12.0,60452.0,5.0,11.911030218672101,4.276666119016055,79121.54166666667,6711.5,0,。,0,0.5343402777777778,7.38572707787705,0.0,1.3862943611198906,0.3513978868378886,2.0794415416798357,9.302797935136615,6.95465920238938,3.490883678378192,3.942156381682398,1.8892490747865214,1.0548229208506839,4.168676618015263,10.907624312981353,54591.0,3,2023-02-22 19:28:57
949837666,1677111254,1019707185,为什么很多电商博主喜欢讲技术？,1677072600,1677036485,5.2832037287379885,职业职场,10,17,0,19,0,40,8,2,1053,1,0,19.0,0.0,0.0,39.0,62.0,14.0,3.0,1603.0,5.0,10.922027966438678,6.214608098422191,5455.296,117.466,1,？,0,0.4473842592592592,5.149817358229593,1.0986122886681098,0.0,0.47000362924573563,0.47000362924573563,7.7637359253807094,4.493216867360671,3.6635271514763144,2.938194251576494,0.0,1.6993572181779528,3.7720499888820913,6.309918278226516,550.0,3,2023-02-22 21:30:00
949861100,1677113627,1018657713,用一个六边形，搞定你40岁前的所有工作选择问题,1676980800,1676974126,4.820281565605037,职业职场,10,6,0,53,0,76,6,4,1152,1,0,6.0,0.0,0.0,58.0,80.0,6.0,4.0,1280.0,6.0,12.258033966738115,5.869296913133774,35247.627118644064,1114.8898305084747,1,。,0,1.5373495370370371,10.04565095691789,0.0,0.0,0.22314355131420976,1.1786549963416462,6.619194987435839,3.9006734864663337,1.5898107461152637,1.5898107461152637,0.0,1.281456109540934,3.5688259257359327,4.852030263919617,128.0,2,2023-02-21 20:00:00
992063805,1677120417,1014071095,考研是思想懒惰者的无聊自救,1676720011,1676720011,6.51471269087253,职业职场,10,553,291,1036,0,2538,677,694,55491,1,0,633.0,312.0,0.0,1179.0,2943.0,730.0,815.0,62523.0,4.0,11.174960114208679,3.044522437723423,109632.90476190476,9465.857142857143,0,。,0,4.634328703703703,12.280365314912027,2.1972245773362196,1.3862943611198906,1.0410147968847732,2.462582188623684,9.390484767888893,6.305640291740567,4.790212066124567,4.991001982595266,4.15563195808332,5.015636113915529,5.414094381114937,8.858226439365012,7032.0,6,2023-02-18 19:33:31
992086142,1677120635,1012110395,夫妻吵架，妻子跳湖拒绝搭救，很多群众围观，有群众报了警，你赶到现场怎么处理？,1676713860,1676620667,4.875197323201151,职业职场,2,0,0,1,0,6,1,2,354,1,0,0.0,0.0,0.0,1.0,6.0,1.0,2.0,362.0,4.0,10.555291769561691,6.371611847231857,3430.931623931624,94.64102564102564,0,？,0,4.708043981481482,6.954638864880987,0.0,0.0,0.0,0.0,4.320024381918402,0.24248693801268223,0.0,0.19260387360454975,0.0,0.3540348692955745,0.19260387360454975,2.0794415416798357,8.0,6,2023-02-18 17:51:00
992190301,1677116195,1017286136,体制人必备！这个神仙网站的学习心得体会也写太好吧！,1676894381,1676894381,4.634728988229636,职业职场,7,22,0,137,0,54,3,10,581,1,0,39.0,0.0,0.0,188.0,72.0,4.0,20.0,781.0,6.0,11.139845259006064,5.198497031265826,22368.762430939227,821.7955801104972,0,！,0,2.5672916666666667,9.224482752554307,0.6931471805599453,0.0,0.4054651081081644,0.9162907318741551,5.42189923980977,3.0461325295221338,2.2585644341383575,0.7740571828591442,0.0,1.5882460222549937,3.9956953454514648,5.298317366548036,200.0,1,2023-02-20 19:59:41
992227111,1677117118,1016654994,内心不够强大 千万别考乡镇 考编不异地 异地不乡镇 是永远的真理,1676866646,1676866646,5.62040086571715,职业职场,7,33,14,88,0,297,98,35,12052,1,0,33.0,15.0,0.0,91.0,307.0,102.0,35.0,12904.0,6.0,11.27684863824412,5.337538079701318,33543.245192307695,503.2980769230769,0,。,0,2.8989814814814814,8.530588782800779,2.3978952727983707,0.0,0.9416085398584448,1.7874768074360543,8.332626438229841,4.629372676782348,2.516349462082044,3.549760370952104,1.7628938907245661,2.570564775867383,3.4453893342761215,6.747586526829315,852.0,1,2023-02-20 12:17:26
992227390,1677113625,1018372930,饭局上领导让你买单怎么回应？,1676980800,1676962149,4.30406509320417,职业职场,4,12,1,156,0,511,12,4,6455,1,0,24.0,2.0,0.0,221.0,673.0,14.0,7.0,8325.0,6.0,11.525713350313504,5.093750200806762,31412.20245398773,2951.613496932516,1,？,0,1.5373263888888888,3.9464244321454784,0.0,0.0,0.5389965007326871,2.164963715117998,8.342565506753745,5.8063247936767075,2.17540599125907,2.17540599125907,0.5010661273284125,1.281466986459122,4.629617626605625,7.533693709848633,1870.0,2,2023-02-21 20:00:00
992238194,1677114860,1018321731,这题不会，说明你还没掌握鲁滨逊定理,1676959304,1676959304,5.1647859739235145,职业职场,1,6,0,32,0,23,7,5,886,1,0,6.0,1.0,0.0,39.0,29.0,8.0,6.0,1060.0,6.0,11.032984624785259,5.793013608384144,8114.731707317073,177.8810975609756,0,。,0,1.8004166666666668,8.507748732588238,1.0986122886681098,0.0,0.6931471805599453,0.0,6.198698831009184,2.5474760963332534,1.466159031476335,1.586780949252209,0.0,1.3289657652187625,2.9324550102332685,5.159055299214529,174.0,2,2023-02-21 14:01:44
992260211,1677113523,1018888553,新老师在学校怎么才能过得幸福？（同事关系篇）,1676983774,1676983774,5.225746673713202,职业职场,11,70,4,116,0,326,26,23,5298,1,0,79.0,4.0,0.0,127.0,361.0,28.0,25.0,6441.0,6.0,11.67863479970853,6.104793232414985,15883.24107142857,518.5178571428571,0,？,0,1.5017245370370371,9.239987431576242,0.0,0.0,0.6286086594223741,2.1832383353614797,8.16847053075482,5.380283242289514,3.8631074297310195,2.907634574066825,1.2984474562025696,2.792129365263097,4.359838871310268,7.04141166379481,1143.0,2,2023-02-21 20:49:34
992290912,1677111539,1019000030,我将在 24 小时内删除此视频...谁能看到它。或者……是你？,1677063600,1676993434,6.052089168924417,职业职场,11,8,1,30,0,67,0,13,1091,1,0,23.0,14.0,0.0,86.0,161.0,0.0,18.0,2845.0,5.0,10.795772435943437,4.59511985013459,18075.21212121212,726.0,1,？,0,0.554849537037037,9.924350223847677,0.0,0.0,0.0,0.0,7.583908292261996,4.793750925819891,2.7355566258962694,0.0,1.0304370866306132,3.195802689136245,4.008581720431722,7.469654172932128,1754.0,3,2023-02-22 19:00:00
992368480,1677111099,1020700401,真的要把人逼成这样吗,1677078840,1677078840,6.061456918928017,职业职场,7,8019,423,1212,0,9407,551,235,86291,1,0,23014.0,937.0,0.0,3469.0,27352.0,1082.0,889.0,309856.0,6.0,12.819429586543823,5.934894195619588,171130.42857142858,6707.161375661376,1,。,0,0.3733680555555556,10.581589983413545,0.0,0.0,0.41683383571492405,3.444822830691814,12.350671185997083,10.134399973705463,9.974806165882569,7.297602800381948,7.0334450582565315,6.446363655306252,8.08552578037398,12.317457478494063,223565.0,3,2023-02-22 23:14:00
